Frame, Rg(whole graph) / Å, Rg(subgraphs) / Å
0,46.729,7.864,3.766,4.612,9.006,11.083,12.354,10.145,4.274,11.014,10.932,8.816,9.399,10.515,10.311,12.197
1,51.509,8.287,10.599,10.926,9.856,11.494,9.295,11.559,10.144,10.042,10.625,8.394,9.920
2,47.994,11.252,8.291,9.792,9.263,10.177,12.182,9.076,9.960,9.280,11.148,8.243,13.230
3,44.578,9.428,9.038,10.011,10.350,9.368,9.397,9.499,11.586,11.203,11.365,9.232,9.660
4,44.468,9.704,8.581,12.662,11.897,10.315,10.664,9.229,4.258,11.316,9.589,8.888,10.123,12.073
5,40.550,10.767,10.241,9.019,11.540,9.689,12.248,9.501,8.457,9.663,11.446,9.689,11.527
6,32.429,11.668,13.216,12.249,12.286,11.698,11.534,11.776,8.594,8.705,10.533,10.511,9.339
7,32.588,12.134,9.091,8.814,9.524,9.472,12.386,12.348,11.770,10.859,10.072,11.108,11.675
8,37.079,11.940,10.066,11.257,9.775,12.481,8.559,10.251,10.982,10.868,9.126,8.980,10.802
9,37.987,11.900,10.505,12.447,8.646,8.807,10.236,10.616,12.285,10.850,9.055,10.250,10.140
10,40.144,9.932,13.014,10.991,10.321,10.876,10.001,10.004,10.286,9.634,9.541,9.118,9.617
11,38.153,11.387,9.335,9.755,11.946,9.501,8.378,9.636,12.615,10.049,9.493,12.094,8.263
12,26.450,10.690,7.880,9.241,9.500,10.515,9.009,12.240,10.232,12.015,9.146,10.304,11.474
13,47.466,9.154,8.579,9.664,11.527,10.015,8.955,10.132,9.845,9.258,10.972,12.875,9.208
14,29.627,10.848,12.530,9.460,10.863,11.601,8.179,8.958,10.728,9.558,9.515,8.640,8.120
15,36.872,9.493,8.735,10.288,11.336,8.901,9.589,10.935,9.087,8.683,10.505,11.495,10.075
16,23.652,8.982,11.362,8.630,12.277,10.024,9.012,8.744,8.452,12.160,9.108,9.815,10.710
17,21.632,11.209,11.367,11.056,10.087,10.477,9.022,8.730,9.746,9.462,8.815,9.199,9.122
18,25.076,10.722,10.368,10.492,12.312,10.974,8.915,10.700,9.160,9.918,11.797,10.812,11.509
19,22.796,8.854,8.705,10.088,12.308,10.965,10.130,8.915,8.591,8.509,11.721,10.853,11.270
20,23.495,9.209,11.150,11.831,10.806,9.824,9.775,8.599,10.494,9.750,10.034,8.462,12.088
21,35.021,13.062,10.900,12.402,12.582,11.762,9.451,9.504,12.534,11.363,10.875,11.106,11.940
22,40.653,9.665,9.547,10.392,12.584,9.339,9.985,9.191,11.938,9.426,12.362,10.983,11.755
23,27.351,12.795,11.133,8.958,8.507,10.509,11.183,11.211,9.213,8.249,11.341,9.599,9.878
24,35.516,11.302,9.339,10.955,10.391,11.301,8.238,12.715,12.317,10.846,11.623,10.725,10.722
25,36.794,8.642,11.231,9.135,10.939,8.874,9.618,11.958,9.936,9.278,11.424,9.117,10.869
26,32.258,11.888,9.095,8.949,10.580,9.893,8.788,12.900,8.617,11.538,10.571,9.600,11.965
27,29.198,10.780,11.556,9.603,9.800,9.800,11.127,10.020,9.570,12.956,8.026,6.810,10.391,9.238
28,35.169,10.208,9.628,9.326,8.902,10.063,9.029,10.336,10.215,10.734,9.028,10.123,9.258
29,42.060,10.922,8.706,11.374,10.979,10.188,10.897,8.698,8.782,9.291,9.450,10.714,11.130
30,33.888,9.744,9.422,9.828,9.684,10.340,9.269,9.448,8.396,9.909,8.041,9.172,8.738
31,29.914,9.455,10.135,9.589,8.820,8.486,11.822,9.921,10.770,9.784,10.186,10.542,11.275
32,36.850,9.359,7.999,11.613,10.513,11.388,10.352,9.695,9.532,11.174,8.848,9.513,13.064
33,38.413,10.229,10.479,10.824,9.112,9.704,11.573,9.605,9.051,9.751,10.326,11.427,9.070
34,41.068,11.511,9.437,8.325,10.985,8.211,10.925,10.013,8.771,9.497,8.743,9.413,9.282
35,35.789,12.802,12.016,11.105,10.152,10.658,11.153,12.865,10.293,11.034,8.959,10.290,12.529
36,29.923,8.695,11.912,11.387,8.805,10.554,11.310,11.496,9.000,9.098,10.474,11.179,9.613
37,37.555,10.220,11.107,10.751,11.105,11.332,9.565,8.472,11.561,8.000,8.368,9.104,10.534
38,35.037,10.409,10.292,9.490,9.256,11.201,11.312,10.171,10.426,9.774,12.561,8.000,10.311
39,25.400,11.514,9.669,8.868,9.638,9.555,7.748,11.831,10.742,8.860,10.468,9.705,1.983,9.523
40,27.426,8.701,9.913,8.419,10.740,8.663,10.920,8.583,8.640,8.696,9.191,9.525,9.492
41,25.484,9.238,11.582,10.045,8.783,10.967,9.568,10.758,10.533,9.933,12.094,10.273,8.685
42,21.619,9.227,10.856,11.508,9.752,8.683,10.247,11.096,9.073,12.761,10.153,10.631,8.018
43,22.438,9.090,10.347,9.192,10.595,8.970,11.954,13.286,9.259,9.438,9.614,9.946,10.010
44,24.543,10.932,11.718,9.643,9.321,8.903,12.660,8.623,8.963,11.899,10.496,8.592,12.747
45,23.041,9.866,9.565,12.446,10.524,10.723,9.751,9.855,8.977,10.078,10.642,12.063,8.322
46,20.776,9.401,11.136,9.453,10.914,9.713,11.280,9.456,8.935,9.951,9.023,8.350,9.384
47,21.815,12.368,10.880,10.199,9.651,9.694,10.613,8.178,12.820,9.275,12.370,9.210,10.120
48,23.385,8.395,11.938,11.838,8.908,9.995,9.083,9.375,10.000,9.914,8.990,9.693,8.933
49,25.715,9.584,12.831,10.664,11.171,9.550,11.211,9.114,10.046,10.461,9.991,10.630,9.182
50,34.904,10.509,9.064,10.772,10.917,9.419,12.867,9.169,11.607,9.668,11.952,10.235,11.342
51,20.699,11.155,8.650,8.353,10.186,11.064,9.955,12.891,10.581,10.944,11.870,10.745,12.900
52,22.151,11.365,10.942,10.743,11.206,11.153,13.248,10.409,11.026,10.607,10.359,12.384,11.575
53,22.600,10.016,11.234,11.386,10.835,11.993,12.195,12.553,8.743,11.087,11.368,11.258,8.677
54,23.720,12.551,11.666,10.206,9.457,12.385,10.650,9.785,10.682,9.114,9.441,9.610,9.812
55,25.954,8.732,12.319,12.898,8.936,7.926,8.824,10.738,11.613,9.413,11.257,8.827,11.230
56,22.807,9.137,10.967,11.748,8.431,10.843,8.547,9.925,9.913,9.448,11.122,10.038,10.430
57,24.884,8.635,13.038,13.009,8.734,10.710,10.529,13.443,11.646,11.420,8.519,10.351,11.267
58,24.943,12.728,10.861,9.504,9.102,10.479,8.535,9.901,11.271,11.084,8.064,10.341,10.210
59,29.829,10.185,9.990,11.409,8.374,11.142,9.214,10.870,9.644,8.522,10.416,11.962,8.510
60,37.644,8.388,10.014,10.853,9.102,11.484,11.445,10.234,12.368,8.206,11.871,8.176,9.313
61,24.409,12.456,9.804,11.186,8.853,10.349,10.741,9.247,9.472,8.793,11.412,8.651,11.449
62,26.293,10.429,12.232,10.212,9.509,9.340,10.102,9.132,7.815,11.523,9.108,9.527,11.239
63,33.075,7.824,11.812,9.354,11.188,8.682,11.477,8.870,8.739,9.701,8.893,9.220,11.953
64,24.580,11.270,8.863,8.543,5.292,9.700,10.143,10.398,10.064,10.931,8.683,10.638,10.421,9.346
65,21.803,10.896,9.869,10.421,8.912,9.251,10.458,10.259,10.506,9.239,10.708,11.962,9.174
66,20.893,8.269,9.814,11.875,10.175,9.725,8.736,10.706,10.635,10.228,9.136,9.042,10.959
67,28.527,11.755,11.363,9.737,13.226,11.612,11.888,10.710,9.938,11.201,10.805,10.409,11.473
68,23.414,10.336,10.734,10.665,10.729,10.447,11.571,9.508,9.977,10.144,9.417,11.087,11.522
69,31.184,10.795,8.924,11.175,8.834,9.533,9.083,9.090,9.093,9.664,9.325,10.326,10.380
70,33.776,8.908,10.585,11.614,9.591,9.430,10.861,13.292,11.500,11.793,10.011,8.238,8.985
71,29.885,11.090,8.333,10.572,8.385,8.750,8.940,11.720,9.814,12.269,8.542,8.749,10.291
