#Frame Index,  Radius of gyration [pm]
684, 1578.833
685, 1547.7438
686, 1558.0439
687, 1566.3182
688, 1531.6604
689, 1534.2103
690, 1542.3959
691, 1548.6444
692, 1542.9643
693, 1530.0889
694, 1550.3206
695, 1539.9931
696, 1533.4206
697, 1526.1374
698, 1565.6073
699, 1569.7676
700, 1568.749
701, 1535.61
702, 1576.7386
703, 1541.5137
704, 1551.3944
705, 1547.4789
706, 1524.3052
707, 1511.56
708, 1538.8343
709, 1521.2889
710, 1530.6382
711, 1541.5848
712, 1541.2123
713, 1531.2952
714, 1534.0279
715, 1562.297
716, 1539.8701
717, 1536.1351
718, 1539.7385
719, 1540.524
720, 1530.9182
721, 1538.6671
722, 1534.5502
723, 1536.4805
724, 1526.2067
725, 1528.1062
726, 1527.5462
727, 1533.3822
728, 1526.5326
729, 1540.0175
730, 1529.4593
731, 1542.6585
732, 1524.3452
733, 1519.0966
734, 1520.4732
735, 1520.7041
736, 1521.7401
737, 1523.6949
738, 1526.6391
739, 1517.7685
740, 1513.0612
741, 1505.363
742, 1504.4955
743, 1533.3051
744, 1539.2849
745, 1559.3661
746, 1559.6255
747, 1584.321
748, 1589.0936
749, 1610.4217
750, 1581.6416
751, 1568.8736
752, 1561.2439
753, 1550.8217
754, 1559.6127
755, 1558.543
756, 1555.3071
757, 1542.4031
758, 1536.6354
759, 1543.1782
760, 1561.0485
761, 1558.4116
762, 1579.1854
763, 1558.9462
764, 1553.9882
765, 1555.9964
766, 1560.903
767, 1549.7204
768, 1546.7209
769, 1540.6115
770, 1554.2641
771, 1557.4967
772, 1559.5614
773, 1573.2285
774, 1555.0526
775, 1570.852
776, 1567.1349
777, 1562.9599
778, 1566.5242
779, 1569.924
780, 1565.7183
781, 1548.3946
782, 1566.5554
783, 1557.0203
784, 1563.9935
785, 1549.9419
786, 1549.6283
787, 1571.1093
788, 1568.9906
789, 1577.3146
790, 1573.5984
791, 1580.6843
792, 1571.6169
793, 1568.2646
794, 1573.9683
795, 1558.4365
796, 1560.686
797, 1556.9199
798, 1565.9806
799, 1576.146
800, 1567.2619
