0 -1501.0496
50 -1756.4001
100 -1563.8536
150 -1658.5913
200 -1753.7281
250 -1837.0361
300 -1651.0546
350 -1720.146
400 -1806.6209
450 -1648.2834
500 -1759.2881
550 -1755.2731
600 -1765.6571
650 -1659.6759
700 -1835.3235
750 -1686.3319
800 -1641.8463
850 -1785.2888
900 -1993.9697
950 -1918.0066
1000 -1829.7004
1050 -1632.7034
1100 -1769.0989
1150 -1675.9896
1200 -1835.6055
1250 -1706.5421
1300 -1806.0541
1350 -1783.689
1400 -1768.1768
1450 -1728.1948
1500 -1604.084
1550 -1883.0985
1600 -1792.5775
1650 -1779.5547
1700 -1831.3008
1750 -1869.3739
1800 -1859.261
1850 -1757.2039
1900 -1583.7081
1950 -1716.3678
2000 -1968.886
2050 -1951.1062
2100 -1764.3472
2150 -1710.8759
2200 -1722.5317
2250 -1712.5632
2300 -1877.2776
2350 -1769.0526
2400 -1700.6305
2450 -1846.1133
2500 -1825.2261
2550 -1578.3778
2600 -1606.9351
2650 -1813.8562
2700 -1671.561
2750 -1815.3264
2800 -1937.1382
2850 -1860.4038
2900 -1861.5278
2950 -2008.042
3000 -1849.9276
3050 -1729.5938
3100 -1850.6804
3150 -1889.0979
3200 -1893.7501
3250 -1703.0664
3300 -1848.4673
3350 -1808.2338
3400 -1874.0164
3450 -2003.6508
3500 -1672.2892
3550 -1642.7651
3600 -1861.4197
3650 -1938.9354
3700 -1720.3262
3750 -1730.95
3800 -1813.1891
3850 -1670.8997
3900 -1867.0397
3950 -1906.8354
4000 -1973.7474
4050 -1720.1179
4100 -1929.2052
4150 -1881.532
4200 -1869.1104
4250 -1857.8593
4300 -1998.6527
4350 -1733.3866
4400 -1936.6077
4450 -1887.481
4500 -1802.4093
4550 -1892.2827
4600 -1819.7052
4650 -1973.4751
4700 -1891.8264
4750 -1709.0469
4800 -1922.6737
4850 -2002.3439
4900 -1982.6895
4950 -2002.7665
5000 -1780.2998
5050 -1836.5023
5100 -2021.2051
5150 -1979.7191
5200 -2009.5717
5250 -1987.7263
5300 -1958.1876
5350 -2048.8511
5400 -1962.8237
5450 -1761.4973
5500 -1874.2267
5550 -1998.0009
5600 -2027.9083
5650 -2055.1902
5700 -2043.519
5750 -1995.3905
5800 -1825.6206
5850 -1968.0192
5900 -1937.6824
5950 -1904.3368
6000 -2041.9932
6050 -1875.974
6100 -2107.6086
6150 -1992.881
6200 -1863.6385
6250 -1937.2871
6300 -2019.623
6350 -2027.5325
6400 -2065.2002
6450 -1795.3691
6500 -2029.6151
6550 -1927.5416
6600 -1882.1121
6650 -2170.3345
6700 -2137.2625
6750 -1863.9591
6800 -1870.7257
6850 -1888.6625
6900 -1753.9879
6950 -1809.6847
7000 -1879.9346
7050 -1977.2957
7100 -2049.1426
7150 -2104.8877
7200 -1894.8242
7250 -2033.0994
7300 -2011.0709
7350 -1992.575
7400 -1991.704
7450 -1909.4467
7500 -1855.6967
7550 -1931.3439
7600 -2012.2686
7650 -1927.9781
7700 -1875.1481
7750 -1956.923
7800 -2028.5405
7850 -1968.4146
7900 -1914.223
7950 -1989.7422
8000 -2032.7
8050 -1927.0973
8100 -1983.6449
8150 -2045.0977
8200 -1922.0289
8250 -2190.333
8300 -1991.5861
8350 -1980.3906
8400 -2030.9276
8450 -2074.7437
8500 -2019.002
8550 -2058.6428
8600 -2016.1511
8650 -2080.5164
8700 -2031.3688
8750 -1968.8652
8800 -2032.8605
8850 -2141.624
8900 -2008.704
8950 -2199.4832
9000 -2149.3965
9050 -2079.8433
9100 -1952.0466
9150 -2034.1554
9200 -2071.1226
9250 -1968.597
9300 -1981.0785
9350 -2030.8311
9400 -2092.4258
9450 -2064.0942
9500 -2076.3208
9550 -1950.6534
9600 -1961.2915
9650 -1931.9192
9700 -2215.0017
9750 -2123.2083
9800 -2228.9736
9850 -1905.8394
9900 -1994.9576
9950 -1791.0638
10000 -2029.9265
10050 -1939.7469
10100 -2195.2764
10150 -2236.9631
10200 -2121.5115
10250 -2246.9866
10300 -1948.8131
10350 -1910.5544
10400 -2150.6426
10450 -2311.9026
10500 -2257.8784
10550 -2229.5347
10600 -2228.3774
10650 -2209.4158
10700 -2281.9856
10750 -2301.1907
10800 -2103.3418
10850 -2192.1414
10900 -2167.4053
10950 -2144.7861
11000 -2238.8633
11050 -2175.5466
11100 -2255.9844
11150 -2180.2817
11200 -2147.5918
11250 -2146.3494
11300 -2228.3127
11350 -2083.9197
11400 -2172.4534
11450 -2279.7039
11500 -2258.2898
11550 -2249.7976
11600 -2223.7847
11650 -2191.5925
11700 -2197.3132
11750 -2104.364
11800 -2159.23
11850 -2163.52
11900 -2324.5171
11950 -2527.0479
12000 -2188.2568
12050 -2336.3081
12100 -2286.1655
12150 -2231.3943
12200 -2291.2808
12250 -2298.9468
12300 -2397.959
12350 -2422.4434
12400 -2272.6384
12450 -2229.1536
12500 -2198.6721
12550 -2215.6616
12600 -2052.187
12650 -2229.7554
12700 -2300.2358
12750 -2395.5896
12800 -2383.1882
12850 -2567.5544
12900 -2428.449
12950 -2337.3748
13000 -2297.1133
13050 -2294.1846
13100 -2471.1409
13150 -2298.7844
13200 -2404.822
13250 -2339.8164
13300 -2436.9014
13350 -2360.4568
13400 -2257.7991
13450 -2497.4521
13500 -2418.0317
13550 -2388.6555
13600 -2553.531
13650 -2310.7241
13700 -2506.0212
13750 -2384.8696
13800 -2506.2563
13850 -2461.1243
13900 -2449.1707
13950 -2447.7146
14000 -2556.3726
14050 -2572.0359
14100 -2400.6609
14150 -2603.501
14200 -2532.9468
14250 -2496.3853
14300 -2452.0996
14350 -2508.1233
14400 -2433.5859
14450 -2504.7861
14500 -2541.3667
14550 -2463.2766
14600 -2369.5457
14650 -2418.2776
14700 -2480.1533
14750 -2585.7136
14800 -2608.2859
14850 -2681.5627
14900 -2710.9365
14950 -2793.3726
15000 -2603.2253
15050 -2667.7295
15100 -2792.9788
15150 -2732.7356
15200 -2558.3469
15250 -2637.0552
15300 -2581.4832
15350 -2455.6687
15400 -2649.9387
15450 -2656.1704
15500 -2736.1802
15550 -2742.7991
15600 -2730.7454
15650 -2633.6453
15700 -2595.2539
15750 -2667.1714
15800 -2562.7405
15850 -2708.197
15900 -2789.3071
15950 -2794.647
16000 -2688.9065
16050 -2864.7744
16100 -2870.9473
16150 -2916.9233
16200 -2783.6614
16250 -2651.6101
16300 -2556.1973
16350 -2834.3091
16400 -2721.3606
16450 -2828.4111
16500 -2897.8533
16550 -2982.5125
16600 -2952.9077
16650 -2969.231
16700 -3023.5547
16750 -2948.948
16800 -2946.2021
16850 -3123.8127
16900 -3029.4473
16950 -2973.8223
17000 -3007.1418
17050 -3089.6055
17100 -3012.2761
17150 -2986.5059
17200 -2923.3127
17250 -2914.7244
17300 -3042.0261
17350 -2982.9048
17400 -2950.6067
17450 -3162.1233
17500 -3150.2166
17550 -3098.7505
17600 -3101.8699
17650 -2951.3655
17700 -2963.2832
17750 -3129.2603
17800 -3043.5286
17850 -3092.5366
17900 -3100.9958
17950 -3093.8025
18000 -3089.0876
18050 -3087.344
18100 -3032.8816
18150 -3002.4971
18200 -3046.8464
18250 -3022.9075
18300 -2948.8452
18350 -3078.637
18400 -3064.3718
18450 -3113.2227
18500 -3130.5466
18550 -3077.3438
18600 -3123.1069
18650 -3099.3704
18700 -3046.2261
18750 -3127.0037
18800 -3106.5234
18850 -3069.4993
18900 -3076.3477
18950 -3074.2734
19000 -3181.563
19050 -3152.3162
19100 -3172.447
19150 -3185.2903
19200 -3121.6584
19250 -3115.1511
19300 -3107.3484
19350 -3078.844
19400 -3168.5291
19450 -3188.2085
19500 -3135.9348
19550 -3196.8298
19600 -3210.9309
19650 -3176.3772
19700 -3191.6152
19750 -3166.3271
19800 -3186.5347
19850 -3206.5344
19900 -3203.4146
19950 -3158.3503
20000 -3184.7805

