Frame, End-to-End Distance (subgraphs) / Å
0,18.990,19.902,22.393,11.739,22.839,8.431,27.590,23.586,20.101,22.268,25.931,32.090,11.046
1,21.641,12.670,17.278,25.503,13.647,23.740,19.675,31.268,24.837,14.519,13.589,21.416,21.123
2,18.487,17.347,27.271,31.777,12.901,27.700,22.072,16.791,21.834,27.943,18.834,23.551,30.100
3,8.151,23.659,16.869,17.561,31.018,13.345,23.819,20.838,30.079,27.912,20.405,15.493,14.809
4,18.227,32.817,22.157,10.034,24.379,24.814,26.040,23.679,29.681,19.817,14.616,21.810,25.356
5,26.051,15.663,28.279,26.985,26.681,25.916,29.057,33.368,18.284,18.366,19.568,26.177,29.194
6,20.657,36.658,11.085,24.095,21.531,18.336,21.836,7.719,16.500,27.232,20.361,30.023,24.121
7,4.922,29.059,29.826,13.173,21.486,22.171,11.896,31.765,25.997,23.860,19.850,13.402,13.773
8,21.969,29.479,20.127,16.083,25.124,23.120,12.060,15.261,33.653,8.445,17.552,24.127,23.857
9,21.968,21.059,23.271,19.361,37.468,4.978,29.988,21.706,28.427,23.067,24.874,23.195,18.671
10,19.055,22.179,22.148,22.456,31.483,30.912,25.278,13.332,37.973,12.767,14.492,24.745,28.104
11,12.040,28.206,36.108,18.936,11.832,21.812,17.800,27.897,37.397,32.674,28.745,23.139,20.148
12,16.603,22.538,7.792,15.863,25.685,9.997,34.285,21.099,27.666,44.058,16.322,27.148,28.110
13,20.825,18.559,7.512,17.154,24.495,28.637,12.648,12.188,16.283,5.052,20.468,7.595,16.158
14,20.396,23.548,21.032,25.470,16.077,17.028,10.654,12.173,14.740,12.817,25.143,14.090,28.025
15,35.854,10.842,22.726,22.901,16.884,23.373,26.922,15.648,4.064,22.838,27.404,17.226,3.974
16,34.288,7.756,34.353,13.920,17.148,21.494,10.729,20.435,24.342,25.799,27.814,28.364,15.577
17,22.337,17.190,23.080,17.398,24.341,10.102,11.635,24.887,19.787,24.222,25.966,37.044,12.793
18,12.145,31.359,15.123,14.986,15.351,19.866,28.920,19.073,17.431,12.226,20.650,17.544,7.591
19,24.340,14.962,9.181,29.220,41.380,29.154,18.265,20.493,27.406,31.488,36.459,15.259,27.814
20,26.033,35.443,4.437,14.017,19.927,34.842,17.717,17.642,21.680,27.259,29.803,17.042,32.557
21,12.412,14.642,10.417,19.116,16.697,27.337,21.221,4.117,25.692,24.560,21.802,28.697,24.616
22,21.241,30.905,19.638,29.028,25.587,31.645,29.917,22.413,11.366,4.200,25.734,8.586,36.309
23,10.654,11.762,38.176,21.723,10.023,24.643,17.253,19.199,30.631,24.863,16.579,12.532,14.335
24,17.660,8.794,36.320,20.419,26.827,20.533,6.924,22.054,21.897,27.126,25.198,33.626,23.063
25,24.466,31.369,20.134,14.913,14.302,36.899,39.102,16.234,30.177,8.353,13.025,8.634,15.645
26,19.586,26.515,13.523,6.249,38.548,31.022,18.423,15.876,7.199,23.996,16.501,38.885,36.633
27,13.735,8.668,18.421,23.419,20.794,9.782,15.364,35.963,18.764,24.754,29.250,13.053,26.316
28,17.523,23.025,27.097,22.168,29.854,26.745,15.721,10.158,34.529,28.083,23.591,9.749,26.126
29,15.577,20.630,21.116,18.681,30.351,41.472,15.943,10.296,25.519,19.920,19.076,20.228,40.937
30,9.889,22.654,27.728,28.507,30.698,15.036,22.147,25.809,17.302,31.358,26.983,22.894,22.311
31,32.122,27.992,17.801,11.677,10.603,14.821,24.250,23.239,35.810,21.687,25.723,17.276,28.929
32,37.580,15.122,19.629,29.515,13.030,24.232,12.719,30.013,13.121,16.895,34.786,35.657,24.787
33,5.063,28.464,20.101,22.904,25.806,5.095,32.210,13.061,11.665,28.267,28.231,30.771,22.530
34,13.839,16.894,19.907,33.766,12.006,12.335,20.799,29.038,14.719,12.678,15.265,30.387,38.669
35,27.427,17.804,22.267,27.957,24.238,37.786,27.672,12.997,10.236,7.525,15.678,4.469,23.760
36,19.256,10.882,16.866,24.047,20.035,21.926,21.064,28.605,18.048,12.367,6.463,35.766,28.351
37,19.105,26.025,27.247,9.667,21.131,13.516,16.173,16.319,24.954,15.231,30.613,36.339,22.224
38,30.032,16.746,24.368,15.892,32.714,27.387,27.479,10.992,13.409,10.627,14.535,21.238,11.263
39,27.381,12.391,30.259,15.723,24.513,26.221,21.691,25.231,30.496,17.948,27.418,35.901,29.471
40,20.599,22.627,12.271,44.884,9.242,14.188,12.935,32.599,11.655,15.960,29.927,7.683,15.922
41,16.353,20.694,20.513,21.667,34.038,38.158,30.886,18.072,23.114,27.988,22.081,27.575,27.373
42,15.203,31.888,29.015,37.781,28.223,14.938,38.359,8.723,21.843,33.351,10.670,16.009,12.973
43,8.941,16.768,20.002,24.620,25.872,12.650,16.042,14.758,23.437,10.146,22.159,22.755,3.851
44,17.420,29.318,16.935,10.953,28.961,36.831,8.422,16.929,25.064,24.756,24.478,40.198,17.065
45,17.912,33.757,17.867,31.163,21.543,13.099,11.442,16.115,18.698,21.216,14.649,4.131,25.586
46,4.155,18.215,17.112,15.939,16.125,33.873,34.812,28.910,20.929,21.024,25.969,19.413,15.113
47,22.217,12.083,32.655,11.931,21.319,14.191,10.498,34.144,9.960,10.895,18.765,19.864,39.584
48,14.425,22.936,30.697,13.186,11.431,13.485,26.118,35.354,21.954,6.654,33.199,10.261,4.619
49,27.662,11.793,21.476,20.341,22.298,27.967,16.024,20.000,30.620,12.683,7.523,15.913,16.284
50,22.876,22.892,24.388,23.705,17.998,31.929,16.019,32.049,25.349,10.921,27.825,6.378,22.783
