Frame, Rg(whole graph) / Å, Rg(subgraphs) / Å
0,14.708,12.613,13.617,12.322,13.761,11.565,13.194,12.452,13.754,11.721
1,14.757,13.594,13.177,15.024,14.251,13.053,13.489,13.126,13.644,14.762
2,14.658,11.304,13.845,12.043,12.974,12.372,11.502,13.111,12.136,13.458
3,15.398,11.509,14.878,15.339,14.555,13.229,14.276,15.253,13.500,11.554
4,15.217,12.577,12.492,11.479,10.852,10.277,9.145,15.291,15.102,12.891
5,15.066,12.639,15.756,15.897,14.318,14.006,13.353,9.932,12.997,12.903
6,14.599,13.666,13.993,10.934,10.549,15.387,11.175,11.682,12.114,10.952
7,14.871,13.904,12.128,14.646,13.588,13.697,15.730,12.651,14.649,13.587
8,14.850,10.963,11.415,14.217,12.843,12.846,11.861,13.672,13.578,14.750
9,14.968,13.834,13.493,14.074,12.564,12.053,15.125,13.570,12.442,14.563
10,14.607,13.101,11.366,12.080,13.488,12.896,12.322,13.150,13.288,12.446
11,14.901,13.490,10.563,13.100,13.740,14.308,12.953,11.951,13.848,13.312
12,15.108,13.647,11.799,13.588,10.812,13.771,13.782,13.102,12.935,13.435
13,15.380,13.251,14.966,9.762,11.895,11.071,14.968,14.872,12.980,13.189
14,14.769,13.955,13.517,12.646,13.872,13.374,12.868,10.016,11.890,14.543
15,14.532,10.718,15.089,12.943,11.909,11.896,10.836,11.137,12.893,10.735
16,14.989,15.038,10.227,13.236,15.413,13.313,14.062,14.526,14.237,14.386
17,14.766,12.868,14.380,12.507,12.294,13.457,12.642,12.964,13.442,15.032
18,14.850,13.869,14.996,14.883,12.901,11.859,13.200,13.409,13.189,11.746
19,14.939,12.983,12.677,11.032,12.863,12.892,15.370,14.420,12.707,13.250
20,14.685,12.465,10.063,11.004,12.138,12.041,12.788,11.120,13.352,13.306
21,14.403,12.236,11.394,13.299,13.424,14.709,11.077,14.169,13.048,12.236
22,14.719,13.943,13.874,13.186,11.571,11.038,13.090,15.241,12.711,12.491
23,14.519,13.279,13.460,13.244,12.718,13.593,13.394,14.784,11.913,14.238
24,14.999,12.421,12.697,16.119,13.066,17.650,11.414,13.170,11.805,9.461
25,14.834,14.403,15.107,12.479,14.932,14.573,13.171,12.753,12.692,12.473
26,14.886,12.284,16.153,14.581,13.183,11.030,11.958,14.420,14.959,12.074
27,14.579,15.097,13.603,14.382,12.687,11.491,14.092,11.177,13.143,12.978
28,14.978,15.343,13.465,12.037,15.977,12.485,12.071,14.201,11.469,10.495
29,14.618,12.580,12.167,11.360,11.924,14.131,10.957,14.808,12.090,14.276
30,14.860,13.963,14.027,11.993,12.298,12.861,13.049,14.374,12.644,12.129
31,14.837,14.677,13.636,11.985,11.453,14.541,13.150,13.013,12.936,12.717
32,14.736,11.382,13.839,14.951,14.314,13.603,10.903,14.651,13.751,13.514
33,14.568,12.183,13.856,14.855,13.106,13.060,14.719,14.022,13.328,12.626
34,15.199,12.720,15.102,17.208,12.542,14.504,14.247,13.127,11.921,12.685
35,14.690,12.039,13.728,10.013,13.139,11.445,12.051,13.487,14.521,13.973
36,14.667,14.609,12.719,14.357,13.750,14.282,12.576,12.996,12.003,13.370
37,15.013,10.320,11.542,9.666,16.748,15.718,14.056,13.471,13.904,13.572
38,14.856,12.503,13.490,13.176,12.864,11.478,12.219,12.806,11.946,9.864
39,14.851,13.981,10.644,10.490,12.518,13.325,12.158,10.561,11.211,15.726
40,14.785,12.514,11.473,13.717,10.910,15.882,14.776,14.938,11.702,13.101
41,15.225,13.439,12.241,13.392,12.231,14.525,14.387,15.657,14.877,11.871
42,14.467,10.751,12.185,12.276,14.928,12.487,13.850,14.122,15.269,13.546
43,14.626,13.172,13.497,11.225,12.892,14.175,15.481,12.959,14.565,14.131
