Frame, Rg(whole graph) / Å, Rg(subgraphs) / Å
35,15.162,9.349,10.819,8.142,9.204,12.573,10.326,11.776,8.464,7.124,8.825,9.346,10.295,14.758
36,15.168,8.742,11.125,10.734,10.175,7.914,10.282,8.800,8.149,9.592,10.620,11.094,12.296,7.349
37,15.280,13.744,7.491,11.742,12.487,10.181,8.296,7.374,11.342,7.458,9.792,9.530,12.594,11.645
38,15.264,9.789,9.191,10.381,9.630,10.151,8.247,8.082,10.448,8.073,11.756,10.834,10.192,10.676
39,15.351,7.499,10.336,9.439,8.105,11.841,7.739,10.135,9.083,8.770,7.908,9.516,10.263,9.915
40,15.376,8.585,10.130,8.594,12.720,9.222,9.697,8.667,8.557,10.666,9.308,12.006,9.462,11.736
41,15.219,8.450,9.695,11.020,9.084,11.864,12.292,8.505,10.408,9.489,10.012,7.403,12.240,7.976
42,15.184,7.781,10.989,9.751,11.921,10.774,8.202,7.741,11.801,9.065,7.878,9.429,9.942,10.070
43,15.394,8.882,9.364,9.055,9.050,10.345,9.053,8.058,7.369,9.295,7.419,9.276,7.964,10.580
44,15.303,10.826,7.763,11.210,7.402,11.482,12.095,7.139,7.791,13.136,7.265,8.424,9.562,8.184
45,15.164,10.125,10.721,13.718,8.536,8.191,10.419,7.186,13.315,10.682,13.132,8.142,10.318,9.084
46,15.222,8.977,12.256,7.000,12.886,11.893,9.154,11.494,6.467,11.587,7.521,9.600,10.721,10.283
47,15.063,6.919,10.581,7.022,8.974,10.052,11.472,9.367,11.288,10.763,12.359,11.777,8.329,7.297
48,15.251,11.096,13.463,8.623,10.199,11.837,9.915,8.382,9.441,11.109,13.575,8.003,9.470,10.832
