Frame, Rg(whole graph) / Å, Rg(subgraphs) / Å
0,15.120,8.808,10.835,8.693,7.463,9.618,7.325,8.994,8.280,8.554,7.953,9.700,9.601,8.144
1,15.367,9.673,9.235,7.614,9.148,8.730,8.504,9.844,12.485,9.743,8.751,6.866,7.318,9.553
2,15.317,9.565,9.737,11.152,10.290,8.417,9.332,7.478,9.528,9.168,9.295,9.155,10.582,10.368
3,15.123,9.047,10.909,10.960,8.992,11.904,7.394,8.391,10.313,9.921,9.928,9.562,8.985,8.112
4,15.385,9.589,11.574,9.053,7.117,11.434,8.658,8.668,8.692,10.123,10.367,6.944,7.646,10.101
5,15.253,11.317,7.190,10.188,10.005,11.360,9.257,10.338,11.467,9.087,11.440,8.321,8.524,10.051
6,15.162,9.025,13.010,7.757,10.627,9.760,7.974,9.424,6.842,8.675,9.665,7.730,10.338,9.465
7,15.356,7.789,11.266,10.380,7.409,10.825,10.471,9.979,9.107,12.231,11.229,9.360,8.356,8.800
8,15.172,10.890,13.505,10.615,8.183,8.528,8.326,7.858,7.016,12.735,7.697,9.850,9.138,9.850
9,15.059,11.542,9.706,8.004,9.265,10.772,8.811,12.935,8.830,9.227,7.853,10.896,10.163,9.830
10,15.576,7.763,11.350,9.141,8.410,9.918,11.371,10.248,9.590,12.008,8.924,9.133,10.985,10.744
11,15.209,11.214,8.494,11.669,8.470,7.183,8.385,7.691,9.972,12.193,12.034,10.059,10.291,8.960
12,15.210,7.658,8.884,9.558,9.695,9.272,8.264,11.662,7.992,8.132,13.537,8.555,10.797,10.142
13,15.281,8.207,9.276,6.749,7.697,9.498,10.296,10.372,8.990,8.546,7.984,8.171,7.666,10.018
14,15.255,8.499,8.460,12.055,10.044,10.269,7.346,8.334,7.485,9.267,7.555,10.228,7.377,11.092
15,15.144,11.546,8.857,10.821,9.789,9.352,10.997,9.563,8.121,8.223,9.851,8.436,9.303,7.596
16,15.164,13.028,7.630,12.626,8.060,9.156,8.881,8.468,7.721,9.185,8.142,12.179,9.741,8.876
17,15.168,7.485,9.719,9.933,8.612,9.699,7.606,7.509,10.648,11.409,9.475,10.482,13.470,9.180
18,15.214,8.900,10.380,8.273,8.213,8.739,8.752,10.525,10.692,10.067,7.310,8.495,8.163,7.063
19,15.071,10.365,7.454,8.035,9.770,12.290,11.540,8.589,10.731,10.388,11.007,13.238,7.184,10.109
20,15.171,10.191,12.109,9.934,9.728,9.017,10.930,10.972,10.652,10.219,9.796,11.192,7.907,9.920
21,15.140,7.807,8.062,8.089,10.266,7.002,9.218,10.261,9.014,10.426,10.487,9.962,10.638,10.674
22,15.328,10.405,11.363,8.720,9.676,10.172,11.147,11.709,8.809,6.828,8.263,11.042,8.652,10.713
23,15.164,9.590,8.113,12.065,9.787,6.947,10.257,10.258,7.987,11.484,9.660,9.676,9.655,8.997
24,15.212,11.267,7.449,11.424,10.469,12.869,9.841,7.977,11.769,7.606,9.878,10.953,10.850,8.569
25,15.125,11.245,10.588,7.700,6.784,9.493,11.581,11.256,6.916,9.886,9.256,9.562,9.167,7.120
26,15.332,10.572,9.771,9.097,8.551,11.991,12.179,9.800,6.756,8.352,9.623,10.345,12.534,12.108
27,15.156,9.151,7.593,9.298,8.934,8.239,8.853,8.967,11.409,10.205,8.829,10.031,8.944,8.373
28,15.123,8.721,7.913,11.864,8.090,9.353,10.518,7.211,7.445,11.561,11.152,9.302,9.021,9.526
29,15.358,9.341,7.137,8.258,7.733,10.419,14.122,7.950,7.660,9.958,7.559,9.996,11.689,12.020
30,15.173,7.020,9.196,8.742,9.052,10.487,7.587,10.726,10.075,7.729,9.862,8.939,10.163,11.437
