#Frame Index,  Radius of gyration [pm]
182, 1761.9774
183, 1775.0942
184, 1738.7681
185, 1758.1727
186, 1774.9718
187, 1776.3455
188, 1762.144
189, 1751.9583
190, 1738.1036
191, 1752.9265
192, 1751.9806
193, 1744.5797
194, 1752.5961
195, 1740.518
196, 1740.6442
197, 1721.1285
198, 1720.707
199, 1724.1195
200, 1731.9281
201, 1728.5078
202, 1731.531
203, 1717.3515
204, 1748.96
205, 1739.941
206, 1718.8028
207, 1752.9971
208, 1737.4122
209, 1758.1155
210, 1742.8706
211, 1758.4581
212, 1810.1718
213, 1812.6022
214, 1793.3767
215, 1819.4001
216, 1775.0384
217, 1793.355
218, 1764.7763
219, 1743.43
220, 1744.2667
221, 1738.4806
222, 1777.568
223, 1811.6182
224, 1778.9695
225, 1727.3803
226, 1781.903
227, 1772.3222
228, 1759.074
229, 1769.8403
230, 1764.8953
231, 1765.2447
232, 1741.2909
233, 1762.3468
234, 1794.9112
235, 1831.2824
236, 1770.0319
237, 1755.1836
238, 1781.9599
239, 1773.5412
240, 1740.8943
241, 1735.7482
242, 1720.0614
243, 1718.4942
244, 1710.0014
245, 1714.1696
246, 1741.397
247, 1701.2747
248, 1691.0249
249, 1729.6783
250, 1740.1705
251, 1744.9702
252, 1720.534
253, 1726.7506
254, 1796.8269
255, 1744.9029
256, 1776.9538
257, 1775.8607
258, 1736.7891
259, 1761.1311
260, 1734.2482
261, 1743.8775
262, 1732.6711
263, 1720.7974
264, 1758.8117
265, 1742.2464
266, 1736.6354
267, 1735.8834
268, 1738.2945
269, 1735.1605
270, 1729.7652
271, 1733.2555
272, 1738.0446
273, 1758.5813
274, 1786.2628
275, 1737.0236
276, 1728.9249
277, 1739.5985
278, 1765.0285
279, 1719.66
280, 1725.2212
281, 1749.2378
282, 1739.3243
283, 1747.5591
284, 1752.1874
285, 1777.7886
286, 1735.8539
287, 1734.6242
288, 1766.3168
289, 1739.0172
290, 1738.9242
291, 1704.0422
292, 1716.0948
293, 1710.8446
294, 1733.0777
295, 1726.9848
296, 1713.7587
297, 1725.5788
298, 1733.3963
299, 1731.3061
300, 1748.5697
301, 1726.7407
302, 1746.6991
303, 1723.1746
304, 1753.9996
305, 1743.2683
306, 1736.1134
307, 1748.7483
308, 1727.7732
309, 1734.3033
310, 1716.8464
311, 1752.4652
312, 1726.096
313, 1722.1422
314, 1733.7388
315, 1705.0654
316, 1703.6642
317, 1689.963
318, 1725.1711
319, 1707.3097
320, 1700.373
321, 1712.9419
322, 1746.0148
323, 1719.3908
324, 1732.2203
325, 1721.1879
326, 1718.4263
327, 1720.6853
328, 1763.2197
329, 1752.8929
330, 1704.4396
331, 1717.9496
332, 1694.4329
333, 1706.1484
334, 1705.1285
335, 1688.859
336, 1705.6638
337, 1704.8192
338, 1703.9899
339, 1715.7375
340, 1723.821
341, 1701.3636
342, 1710.121
343, 1695.0985
344, 1719.5331
345, 1734.3882
346, 1704.8453
347, 1708.6276
348, 1693.1541
349, 1679.9713
350, 1686.7359
351, 1693.8472
352, 1708.4526
353, 1694.5203
354, 1702.6075
355, 1720.9828
356, 1710.3523
357, 1723.6729
358, 1706.246
359, 1696.5783
360, 1686.8107
361, 1694.8544
362, 1701.3572
363, 1719.4226
364, 1721.6404
365, 1742.1685
366, 1715.2155
367, 1717.9289
368, 1765.9981
369, 1756.3428
370, 1740.4878
371, 1747.7946
372, 1760.7166
373, 1769.3191
374, 1729.6206
375, 1729.9755
376, 1740.8712
377, 1737.9584
378, 1730.7969
379, 1715.9831
380, 1711.682
381, 1710.7766
382, 1708.6052
383, 1720.7074
384, 1723.6119
385, 1700.3577
386, 1709.7692
387, 1699.2278
388, 1688.1093
389, 1681.2015
390, 1698.6992
391, 1687.7775
392, 1719.4622
393, 1697.5829
394, 1686.8975
395, 1688.5062
396, 1697.7072
397, 1711.7481
398, 1732.3539
399, 1754.1693
400, 1710.6181
401, 1705.2167
402, 1718.8782
403, 1691.6958
404, 1683.9753
405, 1704.4436
406, 1695.1397
407, 1706.0183
408, 1712.5398
409, 1716.8073
410, 1711.6245
411, 1711.6942
412, 1688.934
413, 1689.7578
414, 1684.9571
415, 1686.7957
416, 1705.473
417, 1701.6014
418, 1709.8945
419, 1700.7556
420, 1698.6308
421, 1712.8654
422, 1691.5802
423, 1683.3394
424, 1699.3394
425, 1692.6096
426, 1685.6245
427, 1693.3522
428, 1676.2109
429, 1694.3765
430, 1673.3083
431, 1682.1392
432, 1693.8597
433, 1690.6264
434, 1690.3914
435, 1678.7621
436, 1699.2196
437, 1713.9976
438, 1675.3892
439, 1661.3475
440, 1682.5066
441, 1693.6536
442, 1682.2955
443, 1702.6087
444, 1717.7617
445, 1690.8671
446, 1687.621
447, 1697.1699
448, 1693.3725
449, 1674.5443
450, 1658.3162
451, 1667.4282
452, 1690.6145
453, 1673.8213
454, 1685.709
455, 1687.2399
456, 1680.1468
457, 1678.573
458, 1672.5473
459, 1674.7869
460, 1700.0652
461, 1667.8622
462, 1658.7807
463, 1686.525
464, 1697.4653
465, 1678.6702
466, 1692.2106
467, 1692.5396
468, 1687.0961
469, 1667.4254
470, 1667.8982
471, 1679.3645
472, 1673.4438
473, 1687.2895
474, 1680.2565
475, 1706.8006
476, 1675.9812
477, 1687.1633
478, 1679.8093
479, 1674.0601
480, 1657.6706
481, 1664.6441
482, 1669.8428
483, 1650.2839
484, 1667.8433
485, 1664.855
486, 1674.6552
487, 1681.6641
488, 1650.1159
489, 1651.8491
490, 1639.2546
491, 1658.244
492, 1651.7839
493, 1651.1133
494, 1657.7498
495, 1630.1484
496, 1645.3114
497, 1639.6327
498, 1650.2162
499, 1651.9911
500, 1644.5598
501, 1649.9372
502, 1655.5418
503, 1649.2481
504, 1676.1926
505, 1634.7841
506, 1643.0448
507, 1654.2351
508, 1646.5039
509, 1659.2647
510, 1653.9319
511, 1665.4733
512, 1648.6299
513, 1665.6737
514, 1646.7201
515, 1665.6718
516, 1675.786
517, 1655.5708
518, 1653.6266
519, 1669.4022
520, 1659.067
521, 1662.6712
522, 1663.2745
523, 1661.267
524, 1660.2644
525, 1658.4604
526, 1672.1655
527, 1656.6402
528, 1665.2415
529, 1664.4158
530, 1652.425
531, 1660.2541
532, 1647.531
533, 1663.1354
534, 1648.8528
535, 1666.5596
536, 1677.8743
537, 1653.0745
538, 1672.3219
539, 1669.5317
540, 1677.2553
541, 1671.1389
542, 1677.0725
543, 1656.6758
544, 1667.8468
545, 1660.3425
546, 1645.2864
547, 1665.1795
548, 1673.3939
549, 1648.2844
550, 1657.2562
551, 1655.1622
552, 1653.9949
553, 1665.4112
554, 1647.1621
555, 1662.1758
556, 1643.3636
557, 1653.9725
558, 1642.4497
559, 1655.8405
560, 1668.1373
561, 1666.3664
562, 1677.5891
563, 1661.2872
564, 1649.2048
565, 1652.8181
566, 1654.0595
567, 1659.1418
568, 1649.9081
569, 1649.6322
570, 1654.7281
571, 1658.074
572, 1651.761
573, 1640.4072
574, 1652.2494
575, 1647.6142
576, 1649.9599
577, 1636.1858
578, 1655.4303
579, 1654.8841
580, 1657.918
581, 1647.7159
582, 1662.1001
583, 1672.249
584, 1649.8818
585, 1646.9961
586, 1647.0962
587, 1656.7014
588, 1657.6801
589, 1642.5629
590, 1654.4085
591, 1648.7593
592, 1647.8189
593, 1661.5565
594, 1648.8489
595, 1665.016
596, 1661.7763
597, 1659.7811
598, 1660.5882
599, 1641.3424
600, 1633.6303
601, 1645.0368
602, 1655.1245
603, 1643.8276
604, 1641.2122
605, 1628.15
606, 1638.041
607, 1647.6663
608, 1634.3752
609, 1643.3792
610, 1632.4825
611, 1653.5582
612, 1646.4989
613, 1644.4987
614, 1644.2374
615, 1636.2175
616, 1635.0108
617, 1641.4149
618, 1634.1616
619, 1647.6279
620, 1653.5119
621, 1661.5264
622, 1652.5517
623, 1637.2386
624, 1632.5827
625, 1639.626
626, 1630.7615
627, 1641.8252
628, 1632.1123
629, 1640.4541
630, 1633.5399
631, 1651.148
632, 1637.8306
633, 1634.4517
634, 1634.6657
635, 1627.7243
636, 1630.3738
637, 1629.6796
638, 1627.2882
639, 1636.8233
640, 1630.065
641, 1632.5257
642, 1646.5942
643, 1643.7253
644, 1627.4597
645, 1628.3457
646, 1624.1071
647, 1624.6849
648, 1617.7298
649, 1630.7884
650, 1630.6844
651, 1634.984
652, 1622.105
653, 1632.0669
654, 1635.1273
655, 1638.4537
656, 1645.6368
657, 1629.5244
658, 1631.6341
659, 1630.5575
660, 1616.415
661, 1627.8441
662, 1628.6442
663, 1616.7632
664, 1627.4246
665, 1623.9058
666, 1629.7903
667, 1624.2629
668, 1626.4775
669, 1622.707
670, 1624.1642
671, 1634.7902
672, 1636.1721
673, 1625.0539
674, 1620.3392
675, 1629.5007
676, 1626.6367
677, 1623.2241
678, 1633.5676
679, 1619.1866
680, 1621.1854
681, 1628.5722
682, 1621.8002
683, 1621.6461
684, 1616.0703
685, 1610.8083
686, 1620.5622
687, 1621.4383
688, 1616.2595
689, 1619.6981
690, 1625.3076
691, 1631.7139
692, 1629.621
693, 1620.194
694, 1631.2973
695, 1638.661
696, 1630.6606
697, 1621.2493
698, 1613.9366
699, 1618.6458
700, 1609.2594
701, 1616.0208
702, 1607.2005
703, 1607.8459
704, 1615.2864
705, 1614.1382
706, 1621.9221
707, 1626.4741
708, 1618.0122
709, 1624.9582
710, 1615.122
711, 1620.984
712, 1617.178
713, 1622.5085
714, 1615.2862
715, 1615.5342
716, 1608.4059
717, 1609.0396
718, 1605.5952
719, 1602.4409
720, 1618.2702
721, 1618.4132
722, 1609.7918
723, 1614.8386
724, 1615.0243
725, 1606.4678
726, 1608.0227
727, 1601.9923
728, 1601.2296
729, 1604.2121
730, 1597.2261
731, 1607.3113
732, 1605.3257
733, 1603.6456
734, 1600.5311
735, 1608.0377
736, 1615.9705
737, 1610.9033
738, 1609.2951
739, 1609.8787
740, 1599.4002
741, 1603.1336
742, 1609.3314
743, 1612.259
744, 1605.6446
745, 1606.1956
746, 1605.667
747, 1605.8623
748, 1612.7825
749, 1606.4714
750, 1612.1985
751, 1614.027
752, 1622.9998
753, 1607.9608
754, 1612.6203
755, 1618.5705
756, 1619.9767
757, 1616.3503
758, 1611.1147
759, 1617.7023
760, 1617.0149
761, 1609.1838
762, 1628.6682
763, 1620.931
764, 1612.4001
765, 1625.2971
766, 1622.8735
767, 1614.4289
768, 1608.9565
769, 1604.7736
770, 1609.2598
771, 1615.4063
772, 1614.2321
773, 1609.4843
774, 1614.3998
775, 1607.1964
776, 1602.2211
777, 1605.4997
778, 1597.1928
779, 1598.1807
780, 1603.3554
781, 1594.843
782, 1601.8943
783, 1601.6
784, 1600.8779
785, 1610.4268
786, 1604.4454
787, 1607.6322
788, 1600.6222
789, 1610.6178
790, 1596.7291
791, 1597.7964
792, 1597.7009
793, 1599.8338
794, 1597.9051
795, 1598.379
796, 1589.8556
797, 1599.7895
798, 1602.2265
799, 1599.2287
800, 1600.4421
801, 1605.3168
802, 1609.7552
803, 1607.1363
804, 1612.5539
805, 1602.8557
806, 1607.4072
807, 1606.6067
808, 1601.8654
809, 1607.9065
810, 1602.9887
811, 1606.271
812, 1608.9152
813, 1609.2892
814, 1609.5178
815, 1605.4006
816, 1607.4354
817, 1612.9642
818, 1597.7578
819, 1602.9636
820, 1606.4762
821, 1602.9761
822, 1592.1456
823, 1600.3173
824, 1601.1996
825, 1603.561
826, 1598.2901
827, 1597.7562
828, 1601.3386
829, 1599.8512
830, 1599.3009
831, 1602.2194
832, 1599.5587
833, 1598.1435
834, 1599.1331
835, 1593.7329
836, 1601.1342
837, 1597.5293
838, 1597.5349
839, 1593.9316
840, 1596.4237
841, 1604.3298
842, 1601.9181
843, 1601.5901
844, 1593.5552
845, 1594.9618
846, 1601.0861
847, 1589.1285
848, 1590.6024
849, 1595.9765
850, 1596.7721
851, 1596.3343
852, 1596.7972
853, 1597.4558
854, 1594.1331
855, 1598.0753
856, 1595.6015
857, 1595.6525
858, 1601.6467
859, 1590.0156
860, 1591.5367
861, 1590.664
862, 1593.692
863, 1596.0582
864, 1595.5562
865, 1584.8688
866, 1593.2504
867, 1595.8581
868, 1597.182
869, 1595.0713
870, 1589.2883
871, 1593.0585
872, 1591.6979
873, 1601.4087
874, 1601.1214
875, 1597.1215
876, 1595.7084
877, 1596.203
878, 1591.7168
879, 1590.4772
880, 1594.8771
881, 1590.0449
882, 1591.6696
883, 1588.3523
884, 1598.4143
885, 1596.4572
886, 1589.9704
887, 1603.8712
888, 1596.434
889, 1594.05
890, 1590.805
891, 1596.4788
892, 1594.9661
893, 1598.2657
894, 1592.2369
895, 1588.7408
896, 1590.9906
897, 1594.6641
898, 1592.3924
899, 1591.87
900, 1588.2804
901, 1587.7824
902, 1586.9663
903, 1589.2676
904, 1592.0141
905, 1587.6223
906, 1585.2977
907, 1586.3444
908, 1589.7702
909, 1596.8577
910, 1582.89
911, 1583.935
912, 1592.8559
913, 1588.469
914, 1593.5817
915, 1587.7747
916, 1594.6989
917, 1592.42
918, 1596.3654
919, 1594.0064
920, 1590.648
921, 1593.1002
922, 1589.6641
923, 1591.4249
924, 1594.1464
925, 1596.1561
926, 1585.9705
927, 1592.9573
928, 1588.6153
929, 1591.1666
930, 1593.638
931, 1589.561
932, 1588.8575
933, 1591.4504
934, 1594.5048
935, 1593.7726
936, 1587.9719
937, 1583.7986
938, 1588.0724
939, 1586.2245
940, 1585.5321
941, 1587.7065
942, 1585.0726
943, 1592.2752
944, 1586.8303
945, 1583.8664
946, 1598.2712
947, 1591.8653
948, 1584.6115
949, 1590.1634
950, 1586.3707
951, 1582.6424
952, 1581.7535
953, 1584.2402
954, 1585.2455
955, 1582.7631
956, 1583.945
957, 1586.6108
958, 1587.8883
959, 1582.1245
960, 1583.6223
961, 1583.4787
962, 1584.5155
963, 1588.3008
964, 1583.6301
965, 1581.1247
966, 1587.7833
967, 1583.0735
968, 1583.5184
969, 1588.5803
970, 1580.7048
971, 1583.6308
972, 1578.0965
973, 1579.858
974, 1581.1804
975, 1589.5578
976, 1585.4638
977, 1584.8534
978, 1581.8662
979, 1587.5586
980, 1582.4768
981, 1578.4239
982, 1583.1503
983, 1578.5929
984, 1580.9239
985, 1581.8401
986, 1582.0416
987, 1584.2819
988, 1580.6253
989, 1586.6383
990, 1582.3217
991, 1583.4272
992, 1583.2708
993, 1582.5132
994, 1581.9771
995, 1583.1393
996, 1582.6695
997, 1579.01
998, 1584.2111
999, 1579.9745
1000, 1582.6852
