Frame, Rg(whole graph) / Å, Rg(subgraphs) / Å
25,15.322,11.318,10.673,7.783,6.797,9.589,11.666,11.388,6.948,9.953,9.243,9.634,9.186,7.162
26,15.514,10.670,9.833,9.169,8.569,12.062,12.288,9.844,6.777,8.408,9.636,10.376,12.640,12.283
27,15.355,9.228,7.660,9.376,8.980,8.290,8.949,9.041,11.537,10.296,8.902,10.088,8.988,8.439
28,15.337,8.809,7.938,11.958,8.140,9.428,10.590,7.284,7.490,11.716,11.277,9.394,9.036,9.682
29,15.565,9.460,7.210,8.287,7.772,10.483,14.251,7.948,7.711,10.038,7.544,10.128,11.731,12.079
30,15.351,7.041,9.266,8.816,9.095,10.563,7.609,10.806,10.116,7.766,9.918,9.005,10.273,11.557
31,15.386,12.305,10.915,7.380,7.996,9.896,9.973,9.422,8.852,11.153,8.751,9.996,10.784,9.813
32,15.309,11.862,8.616,9.256,8.734,8.173,10.220,9.042,9.896,8.847,10.585,12.646,11.262,9.083
33,15.171,8.749,11.390,9.508,10.632,11.093,7.086,10.004,10.332,7.963,10.437,9.661,10.678,8.423
34,15.297,8.879,10.152,10.984,9.936,7.581,8.457,10.072,11.378,7.714,8.029,10.338,10.919,12.932
35,15.561,8.188,10.554,11.249,9.938,8.852,12.396,11.265,9.464,7.722,8.337,8.341,8.414,9.391
36,15.274,10.028,9.093,8.161,11.737,9.891,9.937,10.252,9.609,10.337,8.505,7.447,11.041,9.943
37,15.443,7.901,10.499,9.789,7.902,9.764,8.490,10.053,8.407,10.324,9.194,9.711,12.705,9.352
38,15.378,12.238,9.248,10.391,8.408,11.849,8.913,11.021,8.496,8.057,9.590,8.832,10.457,7.633
39,15.502,8.990,7.726,10.312,7.604,10.497,10.738,9.431,9.462,9.600,7.684,11.051,11.560,10.740
40,15.355,9.615,9.122,7.441,13.668,8.749,7.166,8.225,12.388,7.889,7.743,9.589,8.049,7.693
41,15.350,9.550,10.020,7.457,8.759,12.216,13.111,11.391,9.719,11.899,10.191,11.127,9.419,8.642
42,15.481,8.917,11.404,11.578,12.026,11.393,7.419,13.321,9.993,8.789,11.534,7.060,9.277,9.565
43,15.615,7.861,8.387,7.989,9.471,11.228,8.803,7.729,10.191,10.296,6.917,10.289,9.119,7.404
44,15.475,9.267,9.432,9.035,10.357,9.399,11.605,8.857,8.254,10.350,8.026,10.026,12.224,9.349
45,15.352,9.968,11.526,9.167,11.150,10.044,9.354,6.610,10.026,8.215,11.863,7.669,9.266,8.794
46,15.467,8.059,7.551,7.939,8.305,7.951,11.298,11.303,9.848,10.630,7.814,10.073,8.264,8.684
47,15.320,10.104,8.254,12.918,9.401,9.255,8.890,8.267,10.898,8.139,7.107,7.818,6.781,13.495
48,15.775,9.447,9.966,10.225,8.379,8.919,7.366,8.464,11.093,9.142,8.991,12.160,7.542,7.941
49,15.400,10.711,8.892,8.876,7.864,9.954,8.501,7.372,7.564,9.903,7.746,8.485,7.768,9.520
50,15.413,9.368,10.614,10.242,10.646,10.959,13.171,7.874,10.766,10.912,8.804,10.414,8.661,9.939
