Frame, Rg(whole graph) / Å, Rg(subgraphs) / Å
0,15.361,12.358,8.869,7.424,9.910,8.748,8.872,8.528,8.115,9.414,7.905,11.425,10.768,10.519
1,15.411,8.839,9.969,9.054,12.623,11.537,10.737,11.636,9.302,9.711,12.397,12.125,7.420,10.420
2,15.552,9.032,11.551,11.930,8.771,8.398,10.321,13.425,8.284,10.435,9.405,11.434,11.794,8.208
3,15.373,12.240,11.689,9.023,13.096,8.739,7.968,8.112,8.535,10.347,13.202,8.137,11.786,9.070
4,15.460,12.770,9.309,9.870,8.060,10.565,7.626,7.261,10.337,9.148,7.998,8.214,7.379,8.917
5,15.455,7.701,7.433,11.389,12.251,12.098,9.334,8.066,9.054,8.432,8.263,7.276,10.470,8.234
6,15.292,7.862,12.039,12.030,7.975,9.768,11.199,7.685,8.631,11.235,9.558,9.996,7.756,11.431
7,15.459,7.280,8.636,9.366,11.958,11.257,10.355,9.694,7.884,10.121,11.552,8.024,7.947,7.585
8,15.515,11.952,9.363,11.382,10.586,7.656,9.850,8.480,10.090,8.233,11.454,8.911,9.001,9.034
9,15.454,9.245,8.838,8.299,10.478,8.743,7.167,10.540,8.503,9.316,8.835,7.995,11.041,10.204
10,15.233,9.318,9.274,12.340,12.327,7.709,9.553,11.796,7.919,8.905,8.891,11.451,9.605,9.130
11,15.358,9.689,8.171,10.129,9.958,10.515,9.101,9.908,10.721,12.455,12.809,7.187,12.817,11.542
12,15.275,9.522,8.558,9.986,6.871,8.825,8.448,8.769,8.576,12.846,9.638,9.115,9.686,8.953
13,15.327,10.899,8.682,9.889,10.556,7.943,12.016,8.174,13.538,10.759,8.468,8.642,8.740,8.359
14,15.326,11.575,8.322,13.573,7.800,8.574,11.206,9.641,9.135,7.186,12.834,9.287,7.370,11.147
15,15.383,12.099,10.124,9.101,9.713,7.667,8.826,12.493,10.251,10.164,8.593,12.427,8.801,8.064
16,15.342,11.104,9.439,8.952,8.723,10.474,8.626,7.602,9.062,9.131,7.781,9.389,12.452,8.243
17,15.265,7.448,7.337,8.714,12.017,12.017,7.200,12.874,10.904,9.232,11.097,8.879,9.336,9.766
18,15.474,10.425,11.699,11.661,14.817,11.855,9.380,7.809,10.259,9.216,7.397,8.589,10.917,7.795
19,15.460,11.034,7.570,11.132,9.273,11.808,8.982,9.297,7.457,7.571,9.000,8.030,9.277,9.841
20,15.454,12.057,7.834,10.880,8.467,9.619,11.172,8.118,10.709,8.143,7.776,12.164,12.481,8.053
