Frame, Rg(whole graph) / Å, Rg(subgraphs) / Å
0,98.637,12.319,0.799,15.238,12.684,11.972,11.666,11.386,13.686,16.761,11.770,16.334,14.781
1,96.732,11.732,9.591,9.583,8.814,9.971,9.711,9.683,11.184,11.243,8.679,8.805
2,92.569,10.341,9.178,9.113,9.533,8.323,8.531,10.198,9.426,8.141,8.015,9.226
3,91.573,9.594,10.434,9.007,9.583,8.073,8.738,9.046,9.343,8.638,8.681,10.951
4,91.099,9.200,9.811,9.953,12.056,9.704,10.435,9.168,8.271,8.708,9.571,9.805
5,91.172,10.238,10.259,8.472,12.404,8.518,8.781,11.063,8.738,9.215,8.435,8.715
6,97.977,8.160,8.812,9.394,13.108,9.187,8.215,12.523,9.487,11.286,8.968,9.240
7,98.248,11.306,9.293,8.485,11.686,9.275,8.705,9.974,8.416,12.662,9.638,8.768
8,99.676,10.658,9.803,10.375,11.506,8.300,9.751,8.589,12.652,8.757,8.986,8.420
9,105.315,9.983,8.552,9.569,12.469,9.033,10.421,10.029,9.466,9.102,8.701,8.152
10,103.789,9.452,9.368,9.655,10.033,9.835,9.352,9.086,9.426,8.408,9.531,9.073
11,103.157,12.367,10.363,9.154,17.352,9.062,9.595,9.138,9.423,7.934,7.882,9.730
12,104.948,10.296,10.862,8.979,12.080,10.100,11.342,8.882,10.197,8.621,8.541,8.257
13,104.951,8.285,12.763,9.027,11.491,8.809,11.673,10.495,10.108,8.258,9.866,9.073
14,107.037,11.081,12.378,10.229,10.679,8.830,11.056,9.090,10.775,8.658,9.222,9.332
15,106.771,9.188,11.879,8.606,10.213,9.063,8.458,8.439,8.583,8.588,8.515,8.880
16,98.476,9.970,9.306,8.417,10.298,8.974,13.178,8.059,9.041,8.950,8.843,8.899
17,97.810,10.228,12.426,8.878,9.760,9.337,9.687,9.424,8.559,8.768,9.579,8.399
18,95.663,11.270,11.000,8.884,11.246,9.218,8.707,10.513,10.050,8.192,9.470,9.162
19,93.986,13.198,10.155,9.048,9.591,8.509,9.314,8.695,9.377,10.035,11.363,9.406
20,92.767,10.878,11.214,8.715,8.705,9.444,10.156,9.168,10.719,9.592,10.681,10.083
21,92.391,8.885,9.653,10.408,8.750,8.730,9.335,9.024,9.857,11.805,9.611,9.737
22,92.797,9.780,10.065,10.603,8.219,8.369,11.729,8.828,8.768,7.832,8.116,9.807
23,94.003,9.832,8.905,8.893,8.672,9.466,12.800,9.360,8.473,8.156,9.333,8.877
24,95.727,9.757,9.472,8.467,8.898,10.126,11.596,9.677,9.473,9.353,9.603,9.872
25,102.646,10.005,8.580,9.149,9.636,9.166,9.690,9.484,12.247,8.663,9.700,9.728
26,101.595,11.341,10.143,9.001,9.627,9.102,8.200,8.596,7.962,9.241,9.910,8.913
27,103.058,10.677,9.459,8.477,9.285,8.756,9.660,9.946,8.934,9.016,10.686,8.126
28,100.188,10.801,8.473,8.682,9.670,10.728,10.050,12.428,8.426,10.370,10.813,9.979
29,101.009,10.919,8.671,10.671,9.230,10.435,9.566,10.899,8.556,8.841,10.702,9.259
30,100.801,9.163,8.652,8.989,9.886,10.198,11.064,11.063,8.749,9.609,10.930,12.393
31,106.371,9.788,9.204,9.994,11.080,9.301,12.826,11.378,8.748,8.326,11.892,9.191
32,108.881,10.581,10.569,8.876,12.420,11.568,11.899,9.650,9.154,8.008,12.458,11.018
33,108.297,9.574,8.892,8.513,12.436,10.330,11.627,9.895,10.369,11.811,10.581,9.229
34,110.454,10.514,10.130,7.899,11.354,9.341,11.771,9.881,8.367,8.477,11.598,9.495
35,113.458,10.264,10.501,8.745,10.616,10.425,10.457,9.574,8.486,8.537,10.858,8.420
36,116.045,9.275,8.988,8.851,10.292,10.554,13.262,8.739,9.176,8.197,12.056,8.947
37,109.368,11.167,8.789,8.691,11.874,10.933,15.130,9.345,9.649,8.742,10.517,9.514
38,96.129,9.589,8.644,9.593,10.407,9.202,11.888,9.738,8.212,11.429,12.772,8.852
39,100.998,10.259,9.736,9.813,8.287,10.574,13.292,9.067,10.079,8.633,11.330,8.407
40,104.349,10.832,9.038,10.652,9.251,9.888,13.476,9.912,9.372,10.348,10.554,9.267
41,107.859,11.827,10.453,8.593,10.543,10.383,11.525,10.495,9.042,9.592,10.922,9.620
42,103.031,10.382,11.601,8.703,10.328,10.979,12.146,9.771,9.411,9.006,10.644,8.470
43,104.674,10.579,11.840,9.252,10.985,10.101,10.520,9.168,8.498,8.799,10.347,8.855
44,98.962,9.129,9.986,8.801,11.471,8.878,10.991,10.622,9.059,9.258,10.911,8.304
45,84.462,10.504,10.383,8.674,10.075,9.963,11.890,9.958,8.094,9.220,10.345,8.813
46,85.630,8.804,9.979,8.916,11.412,10.701,13.384,11.507,8.499,9.490,10.596,10.135
47,88.421,9.563,11.066,9.196,9.803,11.089,13.246,10.572,9.124,9.792,9.237,10.375
48,89.990,9.899,8.562,8.439,11.508,11.192,10.747,10.094,9.534,9.896,10.716,11.077
49,89.473,9.135,9.854,8.505,11.219,11.409,10.391,10.033,9.332,8.616,12.167,11.044
50,85.250,10.088,11.402,8.989,9.697,11.854,10.127,9.712,9.360,9.217,14.357,11.575
51,87.785,8.642,9.278,8.423,11.102,10.824,9.189,9.106,8.697,10.105,15.029,9.375
52,90.199,8.952,9.785,9.307,11.592,11.075,9.787,9.371,10.142,8.776,13.505,11.919
53,82.882,9.666,12.110,8.932,11.227,13.190,11.882,10.954,9.559,8.932,11.216,9.755
54,94.149,9.635,13.413,8.546,11.960,13.165,10.155,10.691,10.083,8.293,11.848,10.620
55,99.562,8.732,11.403,9.154,9.750,13.546,9.741,9.040,8.920,9.614,10.355,10.704
56,101.925,13.490,12.103,8.625,11.871,16.356,9.883,9.981,10.253,10.345,9.835,10.104
57,102.695,11.170,11.975,9.672,11.357,14.643,10.172,14.370,9.374,8.260,12.060,11.155
58,106.225,9.934,11.563,10.128,10.688,13.304,11.197,16.050,8.830,9.365,10.674,10.794
59,106.362,10.653,11.182,8.534,12.216,10.883,10.915,12.933,11.102,9.129,10.110,10.164
60,107.157,9.826,12.810,9.104,11.735,12.212,9.508,11.400,8.145,10.216,10.622,9.362
61,108.252,13.830,10.456,8.631,10.258,12.497,10.851,11.612,8.652,7.995,11.110,10.174
62,113.098,10.342,12.966,9.098,9.709,14.981,9.083,10.581,7.962,9.298,14.992,10.316
63,113.334,10.415,12.658,9.170,11.902,13.992,9.917,12.528,9.123,13.706,12.874,9.317
64,110.099,11.137,12.858,8.885,9.383,12.725,9.862,10.275,8.289,10.132,12.234,10.601
65,108.520,10.736,14.156,8.778,9.834,13.315,9.301,9.480,8.606,9.724,11.254,10.635
66,107.353,10.675,11.571,8.238,11.022,11.841,8.606,9.542,8.555,8.157,11.417,9.539
67,106.832,10.411,12.523,9.345,11.057,11.784,8.894,9.541,8.245,8.616,12.853,9.763
68,106.179,10.705,13.084,9.530,10.112,9.999,8.839,9.485,8.390,10.649,11.375,12.271
69,103.942,10.974,13.921,8.965,8.708,11.120,10.897,10.741,8.103,10.522,11.702,12.000
70,104.283,10.735,12.581,9.200,8.566,10.677,10.196,9.133,7.917,9.096,10.969,11.578
71,101.720,11.128,12.399,8.975,8.575,9.649,11.055,10.512,8.187,8.442,12.370,10.884
72,101.516,8.079,9.071,13.111,8.796,12.490,9.704,10.254,9.978,7.558,9.240,10.729,11.315
73,99.181,10.164,12.037,10.630,8.872,12.458,10.968,9.637,8.382,9.083,11.979,8.742
74,97.008,10.279,12.399,10.232,9.836,11.511,10.334,10.697,8.850,9.140,11.737,8.907
75,95.217,10.547,15.347,10.085,10.015,10.161,11.632,10.160,8.860,10.676,11.487,8.087
76,93.904,12.539,13.168,8.240,8.859,10.029,11.422,10.943,8.224,9.416,10.691,9.115
77,93.367,10.135,12.217,9.506,9.928,9.981,10.317,9.940,8.889,9.472,12.749,9.720
78,93.196,8.403,12.612,9.224,10.307,10.378,11.440,8.961,9.404,9.204,11.604,10.176
79,97.232,8.891,13.849,8.614,9.147,11.059,11.594,10.047,8.676,11.261,10.852,9.255
80,102.401,10.978,13.317,9.312,9.000,12.235,9.954,9.985,13.206,8.143,9.718,11.734
81,97.607,10.210,13.328,9.164,10.337,11.440,8.876,9.067,8.595,8.532,11.589,10.842
82,98.770,10.818,13.446,10.530,9.119,13.822,9.194,8.711,8.246,9.608,11.551,15.000
83,89.657,11.433,11.595,9.796,8.095,12.204,9.539,9.665,8.540,8.399,10.618,11.135
84,86.578,10.544,9.706,9.109,8.526,10.059,9.851,9.193,8.564,9.379,10.761,11.201
85,94.159,10.981,8.927,8.030,8.113,9.970,10.294,9.264,10.310,9.464,10.249,10.265
86,90.938,10.170,10.183,8.391,9.445,10.390,11.991,8.227,8.652,9.067,8.122,10.808
87,86.274,10.138,8.962,10.578,10.970,10.306,13.168,10.680,9.217,9.921,10.761,12.360
88,87.646,8.516,10.860,10.552,10.097,9.111,9.638,9.907,10.361,11.228,11.870,13.893
89,88.522,10.010,10.624,8.496,10.132,9.931,12.274,9.214,8.550,10.191,11.268,11.881
90,90.477,8.892,9.868,8.230,10.760,9.585,10.084,10.336,8.552,8.886,11.707,13.338
91,93.665,9.714,9.170,8.706,10.824,10.370,11.638,9.930,8.225,8.946,12.581,17.254
92,116.409,9.069,9.226,8.348,9.326,10.096,12.051,9.991,9.673,10.629,9.746,13.764
93,117.339,9.434,8.563,10.068,8.904,10.782,9.949,10.546,10.123,12.556,10.243,10.703
94,119.192,8.523,9.576,9.802,9.514,12.301,9.249,10.366,9.257,9.444,11.612,11.265
95,121.786,8.497,10.675,7.955,9.947,11.977,8.987,9.443,9.678,8.697,12.654,11.458
96,101.528,9.296,10.416,8.873,10.705,14.338,10.309,9.592,9.409,8.883,11.436,9.977
97,116.258,9.426,10.891,12.364,9.023,12.381,10.325,10.543,9.768,9.462,11.382,10.465
98,114.227,8.683,10.959,8.648,12.534,13.627,9.937,11.820,8.786,10.453,10.256,11.623
99,99.950,9.571,9.225,11.024,13.090,13.768,9.654,11.603,9.070,9.894,10.074,11.297
100,97.379,9.258,8.025,8.449,12.682,11.084,9.568,11.785,9.252,8.397,10.187,11.164
101,95.686,9.650,8.255,8.422,11.287,12.807,9.932,11.165,10.638,9.544,9.938,9.987
102,99.030,11.535,10.570,8.626,11.520,11.350,9.599,11.039,9.863,8.686,9.445,11.446
103,83.724,13.014,9.786,9.104,10.535,11.796,8.913,11.482,11.263,8.357,10.162,11.286
104,66.312,12.676,10.420,10.337,10.120,11.911,10.624,10.558,11.337,8.876,10.582,11.132
105,99.756,12.813,8.011,9.967,11.219,12.487,9.597,9.652,10.500,9.209,11.330,10.169
106,99.790,12.281,9.496,11.299,11.082,12.622,12.604,9.723,10.983,9.394,10.542,10.458
107,94.600,11.059,8.578,12.343,10.940,10.797,11.474,11.315,12.633,8.591,11.020,11.473
108,84.624,10.759,8.900,10.275,10.673,12.376,11.305,10.537,13.698,9.108,13.527,12.248
109,87.219,11.265,9.053,10.399,10.777,12.186,11.278,10.175,11.636,8.560,11.353,12.078
110,96.535,11.467,8.789,9.058,10.519,11.996,13.179,12.838,11.723,9.370,12.034,11.770
111,83.438,11.697,9.280,9.652,12.529,10.634,11.578,12.467,11.954,9.287,10.529,10.818
112,83.774,10.850,10.723,10.262,10.065,10.239,11.568,11.232,11.982,8.701,10.569,11.765
113,91.593,10.461,9.122,10.770,12.056,10.564,11.629,10.789,12.256,8.456,9.434,12.059
114,84.824,9.724,9.266,11.467,11.900,9.685,11.018,11.905,10.298,8.354,13.700,12.381
115,81.819,11.160,8.898,9.330,13.090,9.743,11.400,13.700,11.044,8.392,13.700,13.312
116,79.695,11.296,8.615,8.809,12.663,11.784,10.829,9.938,10.270,8.531,13.173,14.882
117,78.619,9.710,8.323,9.280,10.495,11.352,11.919,9.785,11.913,8.881,11.972,14.029
118,78.424,9.493,9.880,15.152,12.762,10.970,11.213,9.961,11.485,9.403,12.816,14.906
119,78.978,9.841,10.259,14.441,10.085,11.369,9.761,9.868,9.605,9.051,15.060,12.299
120,88.679,12.387,13.138,15.301,11.954,11.524,10.316,9.991,10.545,8.269,12.523,12.422
