#Frame Index,  Radius of gyration [pm]
517, 1754.13
518, 1790.2003
519, 1819.9482
520, 1822.0109
521, 1788.4632
522, 1731.6278
523, 1727.3229
524, 1760.6032
525, 1728.4856
526, 1736.3751
527, 1814.637
528, 1771.0616
529, 1773.7713
530, 1810.3926
531, 1812.3178
532, 1766.8349
533, 1739.7062
534, 1730.6448
535, 1745.0793
536, 1752.7865
537, 1745.0556
538, 1745.5239
539, 1777.4
540, 1780.2717
541, 1755.3305
542, 1775.4554
543, 1731.2914
544, 1753.7615
545, 1733.3099
546, 1768.3593
547, 1731.3486
548, 1722.9881
549, 1762.3355
550, 1741.8063
551, 1754.62
552, 1748.9315
553, 1736.51
554, 1758.785
555, 1736.3143
556, 1727.5783
557, 1723.957
558, 1741.2634
559, 1759.912
560, 1722.762
561, 1741.593
562, 1704.7832
563, 1731.7065
564, 1752.9586
565, 1724.6704
566, 1747.7694
567, 1769.2791
568, 1746.181
569, 1747.2362
570, 1742.5735
571, 1767.2939
572, 1762.6367
573, 1745.784
574, 1771.7823
575, 1713.3565
576, 1714.3296
577, 1728.7568
578, 1729.9561
579, 1756.8141
580, 1713.5884
581, 1769.6068
582, 1721.6737
583, 1744.7821
584, 1756.4612
585, 1747.6489
586, 1731.3036
587, 1714.4069
588, 1699.2486
589, 1726.3105
590, 1760.0755
591, 1725.0388
592, 1732.562
593, 1773.5885
594, 1754.7413
595, 1721.9679
596, 1701.6261
597, 1714.2566
598, 1708.6998
599, 1736.9014
600, 1732.2952
601, 1707.0745
602, 1748.0734
603, 1734.426
604, 1750.4774
605, 1720.885
606, 1757.7191
607, 1737.6881
608, 1719.8793
609, 1722.3897
610, 1743.3747
611, 1776.2783
612, 1776.9748
613, 1771.8165
614, 1769.3298
615, 1765.6404
616, 1785.5689
617, 1753.3035
618, 1748.82
619, 1735.6066
620, 1740.5805
621, 1818.6197
622, 1788.7823
623, 1740.0489
624, 1772.0404
625, 1732.5218
626, 1773.4219
627, 1728.7201
628, 1742.3574
629, 1746.4266
630, 1723.2473
631, 1719.9819
632, 1729.4057
633, 1745.9423
634, 1747.3449
635, 1714.5026
636, 1717.2861
637, 1719.3486
638, 1733.2314
639, 1732.9025
640, 1708.4656
641, 1707.6889
642, 1736.7198
643, 1759.5153
644, 1737.6349
645, 1706.906
646, 1729.7031
647, 1727.4694
648, 1717.2435
649, 1742.0812
650, 1726.2185
651, 1745.8056
652, 1712.0893
653, 1724.0699
654, 1726.4608
655, 1745.2756
656, 1697.3461
657, 1728.8957
658, 1719.0391
659, 1728.3775
660, 1754.8261
661, 1737.3605
662, 1750.768
663, 1760.2947
664, 1715.5688
665, 1744.4766
666, 1712.822
667, 1722.8792
668, 1765.1176
669, 1708.4285
670, 1717.4087
671, 1707.3168
672, 1713.0202
673, 1722.0103
674, 1721.0511
675, 1713.9607
676, 1692.0099
677, 1716.9221
678, 1714.982
679, 1711.7567
680, 1707.0526
681, 1715.9749
682, 1713.7495
683, 1731.0057
684, 1718.5531
685, 1715.7125
686, 1739.3589
687, 1789.4075
688, 1779.893
689, 1799.423
690, 1792.5277
691, 1724.6962
692, 1749.2433
693, 1734.8909
694, 1759.3606
695, 1742.4958
696, 1759.0315
697, 1716.3999
698, 1758.1329
699, 1731.6817
700, 1739.0604
701, 1753.1197
702, 1722.0726
703, 1723.5882
704, 1736.2175
705, 1738.315
706, 1744.6005
707, 1731.3189
708, 1733.2134
709, 1754.831
710, 1732.4905
711, 1744.5035
712, 1713.6146
713, 1729.4643
714, 1768.5495
715, 1709.7219
716, 1744.9844
717, 1718.0952
718, 1744.4709
719, 1793.9117
720, 1735.1278
721, 1750.9107
722, 1712.102
723, 1722.8828
724, 1699.3619
725, 1696.1862
726, 1712.7526
727, 1725.2601
728, 1720.4692
729, 1699.0785
730, 1743.6792
731, 1732.8655
732, 1722.4788
733, 1733.3009
734, 1724.084
735, 1722.203
736, 1711.4158
737, 1717.6958
738, 1716.2549
739, 1719.3991
740, 1726.4755
741, 1709.4357
742, 1684.0142
743, 1698.8372
744, 1721.6866
745, 1727.2257
746, 1736.1153
747, 1753.4245
748, 1725.0544
749, 1706.4889
750, 1724.1984
751, 1727.1005
752, 1726.6578
753, 1712.0696
754, 1714.3306
755, 1723.6933
756, 1722.2266
757, 1715.3011
758, 1730.791
759, 1741.2292
760, 1716.759
761, 1734.72
762, 1729.8669
763, 1740.8544
764, 1716.3923
765, 1703.36
766, 1713.5614
767, 1742.7757
768, 1733.7642
769, 1713.1903
770, 1711.6969
771, 1725.6228
772, 1723.1207
773, 1723.2411
774, 1731.5484
775, 1757.8678
776, 1701.3388
777, 1715.3672
778, 1729.3391
779, 1760.4288
780, 1741.8878
781, 1742.8812
782, 1729.4652
783, 1733.264
784, 1703.7178
785, 1762.3377
786, 1744.5795
787, 1725.6007
788, 1749.7642
789, 1732.6646
790, 1746.6712
791, 1737.158
792, 1715.37
793, 1712.7536
794, 1698.9605
795, 1718.2756
796, 1720.5379
797, 1721.9803
798, 1741.3063
799, 1710.2664
800, 1700.2199
801, 1709.559
802, 1734.0617
803, 1726.5437
804, 1714.4437
805, 1711.2685
806, 1718.6039
807, 1709.5167
808, 1690.3764
809, 1717.9338
810, 1718.7252
811, 1704.1234
812, 1708.3791
813, 1706.3314
814, 1709.5316
815, 1726.011
816, 1721.252
817, 1711.8292
818, 1691.3408
819, 1687.6112
820, 1700.4276
821, 1698.1047
822, 1722.3051
823, 1694.6169
824, 1739.1202
825, 1714.2176
826, 1719.9349
827, 1716.6208
828, 1709.5383
829, 1752.8487
830, 1721.1915
831, 1725.1489
832, 1722.0508
833, 1728.1995
834, 1695.8705
835, 1712.0653
836, 1715.3995
837, 1712.4734
838, 1750.5927
839, 1726.3784
