Frame, Rg(whole graph) / Å, Rg(subgraphs) / Å
0,16.531,9.138,9.743,10.956,8.802,10.762,8.626,9.972,10.313,8.875,9.952,10.397,11.116
1,16.653,9.180,11.115,7.845,9.699,10.404,12.578,7.986,9.691,7.975,10.723,8.298,9.197
2,16.704,9.515,9.226,10.057,8.085,8.366,7.900,10.970,11.006,9.058,9.854,8.802,8.733
3,16.605,8.136,10.305,8.700,10.977,8.708,10.104,9.076,10.135,10.076,9.115,10.306,8.177
4,16.825,9.912,12.080,8.865,9.534,10.545,8.021,13.242,11.568,10.144,10.258,8.594,12.054
5,16.833,12.663,9.754,8.027,9.057,12.139,8.268,8.732,9.530,10.490,8.856,9.591,9.438
6,16.711,8.606,8.237,11.508,8.757,10.245,10.514,9.627,10.313,8.290,11.016,8.314,8.772
7,16.757,9.022,10.298,10.790,9.774,10.260,8.162,8.033,11.127,8.872,7.869,9.205,9.423
8,16.662,8.911,9.479,10.635,8.279,9.216,9.244,9.900,11.241,9.791,10.063,8.883,8.274
9,16.565,10.917,9.792,9.127,10.081,9.636,8.243,10.643,10.031,8.819,10.108,10.735,9.288
10,16.655,9.951,8.840,8.571,8.803,11.039,8.075,9.336,9.544,8.159,10.783,10.941,9.147
11,16.619,9.803,10.037,8.263,12.307,7.878,9.729,8.248,9.197,10.189,9.066,10.471,10.579
12,16.436,9.228,9.427,9.853,9.144,10.043,11.026,10.535,8.946,9.329,9.051,10.554,10.717
13,16.466,9.201,11.588,10.863,8.309,7.835,8.536,10.479,8.274,9.284,10.097,9.702,8.873
14,16.720,11.779,10.531,8.316,9.133,8.871,9.835,10.615,9.029,11.953,9.606,10.566,8.931
15,16.778,8.579,9.672,11.834,11.530,9.747,9.543,8.438,8.075,8.094,9.608,9.816,8.885
16,16.800,10.161,10.312,12.646,11.112,10.723,9.246,10.869,9.070,11.406,11.548,9.295,10.766
17,16.710,9.500,10.110,9.923,9.592,11.313,10.836,10.095,11.525,10.276,8.386,10.034,8.439
18,16.507,9.442,9.542,8.201,8.910,9.273,10.305,10.277,10.223,8.953,8.061,8.965,10.284
19,16.421,10.128,11.224,9.286,8.948,7.882,8.836,8.604,9.494,8.220,10.361,9.855,9.999
20,16.691,10.064,9.484,7.851,9.244,8.725,10.458,8.384,9.495,10.246,9.540,8.593,8.957
21,16.730,9.989,9.136,8.541,9.226,11.788,9.165,10.004,10.918,11.000,10.945,8.118,9.856
22,16.758,9.824,10.422,8.223,9.123,8.945,8.569,10.376,9.559,11.858,8.915,9.253,8.369
23,17.072,9.882,10.895,7.770,8.704,8.606,9.619,10.136,8.173,8.034,8.829,10.786,8.515
24,16.479,8.889,10.299,10.145,8.732,10.308,9.413,9.042,9.660,8.972,10.455,10.445,8.613
25,17.213,8.636,8.620,8.774,9.546,9.588,9.937,9.357,8.922,10.147,8.892,7.748,11.228
26,16.530,9.702,8.495,8.685,8.040,10.900,8.424,8.532,8.381,9.207,7.647,8.581,9.308
27,16.601,10.664,8.926,10.764,8.120,9.814,8.762,8.930,9.035,8.120,10.700,8.841,11.678
28,16.729,9.771,11.394,10.003,11.256,10.321,7.959,10.054,10.809,7.591,8.682,10.374,10.131
29,16.490,8.204,11.864,10.604,10.890,9.295,9.605,10.990,10.372,10.861,9.800,10.622,9.568
30,16.619,8.335,10.778,8.374,8.273,8.153,11.276,9.176,8.216,10.226,10.479,10.750,10.619
31,16.554,9.970,9.065,11.446,7.960,9.345,9.619,8.569,7.624,8.262,12.158,10.823,9.840
32,16.471,7.476,8.828,8.450,8.582,11.092,10.342,8.398,9.042,10.102,8.218,10.193,9.654
33,16.564,9.557,10.000,9.970,8.964,9.369,11.158,10.366,10.294,9.047,9.058,8.287,10.832
34,16.908,8.523,10.551,8.936,9.831,8.924,9.852,9.012,11.881,8.561,9.156,9.333,9.534
35,16.629,8.439,11.415,9.516,8.017,9.639,10.526,8.965,11.626,8.773,10.028,11.844,8.990
36,16.576,8.670,9.387,8.774,11.753,9.200,9.944,9.349,7.472,8.404,9.506,13.127,11.765
37,16.814,10.872,7.905,8.551,8.938,8.462,10.717,11.000,8.955,8.368,10.606,11.284,9.845
38,17.038,8.757,9.355,7.962,7.850,9.966,10.623,8.290,11.920,8.128,8.635,10.287,8.487
39,16.425,9.729,8.184,9.151,7.963,9.339,8.513,10.224,10.572,11.527,8.891,10.743,9.796
40,16.905,10.674,11.453,9.312,11.459,8.180,9.757,9.491,9.021,9.583,13.536,8.949,8.125
41,16.451,9.501,8.850,10.556,9.138,10.467,8.863,9.848,9.394,8.215,10.821,11.916,9.115
42,16.629,10.369,7.641,8.588,11.264,10.407,8.991,10.702,10.408,9.140,9.635,9.167,9.248
43,16.676,10.672,10.310,7.776,10.413,9.851,10.247,9.772,12.763,10.970,8.515,8.413,8.679
44,16.680,10.054,10.399,10.626,9.358,7.769,10.733,9.415,11.823,8.058,9.218,9.490,11.401
45,16.784,8.440,9.801,9.573,10.142,7.708,9.689,8.638,8.612,8.363,8.139,10.563,11.451
46,16.823,12.648,9.368,12.636,11.409,7.886,10.185,8.526,8.245,8.130,11.136,8.513,9.565
47,16.695,11.206,9.576,9.783,10.029,11.139,9.293,8.478,8.103,11.855,10.057,10.991,8.907
