Frame, Order Parameter S
0,0.197
1,0.160
2,0.106
3,0.103
4,0.186
5,0.153
6,0.179
7,0.172
8,0.187
9,0.163
10,0.244
11,0.208
12,0.194
13,0.168
14,0.153
15,0.195
16,0.174
17,0.169
18,0.194
19,0.183
20,0.206
21,0.182
22,0.139
23,0.182
24,0.167
25,0.128
26,0.187
27,0.209
28,0.179
29,0.131
30,0.193
31,0.235
32,0.207
33,0.135
34,0.158
35,0.178
36,0.178
37,0.254
38,0.219
39,0.120
40,0.174
41,0.174
42,0.175
43,0.162
44,0.195
45,0.212
46,0.222
47,0.193
48,0.189
