Frame, Rg(whole graph) / Å, Rg(subgraphs) / Å
0,45.149,11.917,11.090,9.996,12.864,11.644,11.689,13.622,9.887,9.667,8.502,12.905,7.505,7.118,8.785,4.332
1,45.311,7.859,8.521,7.674,9.099,9.102,9.807,9.020,9.936,7.929,9.960,9.518,8.630,9.170
2,44.340,8.419,9.872,7.585,10.566,7.171,8.796,9.148,10.773,8.111,8.461,8.411,8.165,7.911
3,44.917,9.212,9.236,8.724,11.214,11.099,8.366,7.858,10.489,8.801,8.261,7.307,10.177,9.335
4,58.581,8.364,7.252,11.915,8.879,8.426,10.762,9.806,7.453,11.002,7.390,7.901,9.597,9.947
5,46.195,8.552,9.603,14.702,9.657,8.417,10.392,9.733,7.691,8.173,8.729,11.093,8.344,7.596
6,42.385,9.433,9.321,8.277,9.025,8.267,8.527,8.918,8.138,7.929,8.260,7.760,9.168,9.951
7,46.850,8.597,8.153,9.522,9.989,10.561,7.661,9.513,7.941,7.579,8.345,11.876,8.286,8.623
8,50.816,10.488,10.608,8.961,8.508,10.550,10.776,9.264,9.316,8.172,9.608,9.742,8.771,8.690
9,44.227,10.065,11.678,10.054,8.602,9.207,8.863,10.686,11.133,11.203,12.548,8.945,8.994,10.088
10,47.982,11.048,7.975,10.340,8.405,7.421,11.782,8.186,13.168,13.547,8.984,8.071,8.993,9.064
11,40.625,8.745,10.644,8.453,9.578,7.667,7.590,7.806,9.040,8.434,9.130,9.359,10.358,9.866
12,37.048,9.301,8.377,8.916,7.785,7.990,7.735,9.162,8.059,9.086,12.517,8.536,7.971,10.078
13,39.031,8.670,10.287,6.962,9.229,7.596,9.979,7.629,8.707,10.244,8.147,8.938,10.899,9.088
14,36.818,7.339,10.877,9.783,10.089,9.898,9.550,10.101,10.931,7.747,10.789,9.520,7.645,10.316
15,34.413,9.141,9.211,9.181,11.611,7.735,10.094,9.656,9.593,7.710,11.064,8.000,11.229,11.642
16,31.033,10.445,7.756,10.988,8.979,11.048,9.778,9.177,9.412,10.212,10.381,10.579,8.645,8.928
17,40.059,8.854,7.160,7.542,9.960,10.295,11.112,12.348,9.800,8.330,12.727,11.271,8.201,9.329
18,39.372,10.015,9.810,9.379,6.998,8.462,9.625,11.027,9.496,7.145,10.481,12.557,8.682,9.752
19,29.741,10.322,8.923,7.488,12.123,8.390,7.450,9.616,7.741,9.206,9.865,10.722,7.569,11.547
20,28.815,9.145,7.096,10.301,13.509,9.122,12.393,9.508,11.072,10.195,9.160,8.355,8.663,11.145
21,29.930,9.250,9.579,11.605,8.943,8.641,8.337,11.584,10.451,8.329,8.892,7.777,8.527,8.590
22,28.697,9.854,9.367,10.098,7.021,8.094,9.389,9.977,11.780,8.899,10.654,8.324,8.525,7.554
23,49.332,8.699,10.984,11.516,8.951,10.148,9.720,9.528,9.629,10.822,10.962,11.126,11.518,8.524
24,51.116,10.786,10.806,8.891,7.302,8.794,10.376,8.657,12.129,10.116,11.721,11.136,10.658,8.041
25,33.729,7.964,8.577,8.913,8.492,10.751,10.051,9.297,14.030,9.762,10.500,7.441,10.953,8.188
26,20.111,9.344,11.259,9.766,11.415,9.926,8.177,9.784,10.641,7.600,7.821,7.484,12.165,10.491
27,19.567,8.982,10.989,7.546,7.778,10.199,10.627,10.450,9.623,10.043,7.768,9.330,11.840,9.922
28,21.393,8.673,8.955,8.256,9.327,8.141,9.363,11.928,11.458,8.516,8.418,10.568,11.455,9.099
29,19.798,7.650,11.433,8.075,7.752,11.158,7.850,7.138,10.988,7.254,8.206,9.104,9.903,9.518
30,20.472,9.813,7.450,7.725,9.163,10.239,7.575,10.069,11.943,10.098,8.307,12.222,10.911,10.021
31,19.705,7.684,9.212,9.400,8.520,12.442,10.157,8.843,12.619,13.205,9.173,12.120,7.699,10.360
32,18.686,7.876,7.901,8.358,9.445,10.547,9.099,9.535,8.131,9.338,9.481,12.508,8.348,9.766
33,19.428,7.845,8.722,8.443,9.446,9.886,8.770,8.114,8.426,8.442,9.150,12.611,11.446,8.290
34,18.239,7.963,8.104,9.202,7.860,8.324,7.783,10.656,10.919,9.589,13.266,11.325,10.902,10.203
35,18.551,8.370,7.980,9.180,9.232,10.784,8.606,7.383,10.395,9.299,9.348,9.068,11.877,11.119
36,20.370,10.608,8.954,10.893,10.296,10.122,7.779,8.120,10.765,12.050,8.871,9.772,9.882,9.057
37,19.984,12.609,10.399,13.292,8.083,8.648,8.205,8.273,9.374,9.369,12.231,9.929,9.566,9.431
38,28.735,10.714,9.179,10.635,9.586,8.086,7.590,7.279,7.794,8.969,7.830,8.115,10.936,9.304
39,38.237,8.019,11.641,9.591,11.963,10.745,9.799,8.817,8.156,10.640,9.262,8.187,10.918,7.644
40,52.935,8.692,9.843,11.340,14.045,10.827,9.574,12.756,10.696,14.094,9.134,9.601,10.148,10.326
41,32.581,8.230,9.319,12.787,11.451,11.249,8.619,9.129,10.423,9.919,9.096,7.804,12.334,13.032
42,45.629,7.327,10.415,9.423,10.554,11.492,9.885,8.063,11.290,11.551,9.374,9.896,8.909,10.107
43,42.731,8.006,9.561,12.677,11.325,10.890,10.218,9.414,10.980,9.497,8.845,8.208,9.591,8.626
44,34.834,9.032,9.188,9.388,9.743,12.143,8.032,8.671,9.175,8.558,8.690,8.549,7.823,9.412
45,28.945,7.932,9.227,12.641,9.806,11.299,8.467,8.003,7.482,7.844,12.699,10.987,9.052,8.503
46,26.924,9.691,7.994,13.123,7.113,8.755,7.550,8.122,7.094,9.594,10.744,9.457,9.074,9.458
47,20.240,7.873,8.045,8.253,9.528,9.062,8.014,8.971,8.470,9.578,12.768,11.769,8.849,11.472
48,19.201,9.059,7.677,9.278,8.661,12.328,8.581,7.729,8.962,9.328,11.289,10.357,9.856,8.218
49,20.483,9.209,7.829,8.624,9.217,11.394,8.913,9.183,11.231,8.243,9.170,7.709,10.285,8.407
50,19.420,11.352,8.921,7.772,8.459,8.131,9.890,7.890,8.349,11.102,8.220,8.519,9.464,12.957
51,20.635,11.938,9.936,11.058,10.284,8.623,8.257,8.893,8.776,9.777,8.542,8.752,9.697,7.058
52,19.469,12.206,10.270,10.233,9.576,10.054,11.474,8.514,7.701,9.447,11.542,9.191,8.499,9.850
53,19.569,12.299,7.624,10.082,7.139,8.459,8.878,7.970,9.605,10.692,9.077,11.389,7.692,10.690
54,19.395,8.501,9.954,10.359,8.380,11.430,8.929,8.629,7.156,9.087,9.481,8.130,9.236,10.032
55,19.029,10.019,7.338,9.827,10.538,10.175,9.522,12.546,8.148,8.338,8.205,11.437,9.942,9.391
56,20.971,10.336,11.900,9.323,9.519,8.969,10.654,9.564,10.085,8.075,9.891,10.094,10.667,7.255
57,20.350,10.295,9.324,9.852,9.515,8.378,10.838,9.164,9.992,9.683,10.334,8.884,10.268,9.678
58,21.134,10.659,7.021,12.144,10.702,7.954,10.964,9.284,7.621,8.928,8.351,9.379,10.050,8.076
59,18.950,9.862,8.031,11.979,8.819,8.196,14.836,8.480,10.924,8.208,7.915,9.990,7.313,9.635
60,19.110,8.277,8.252,9.713,8.061,8.217,11.642,8.244,8.534,10.890,8.066,9.404,7.520,8.105
61,18.114,8.007,9.053,9.338,7.344,9.750,10.043,9.535,7.529,7.524,8.442,8.111,8.745,10.975
62,17.938,9.639,9.329,11.582,8.019,9.539,9.675,9.099,9.721,8.149,9.783,8.483,9.683,11.726
63,19.800,10.185,7.163,14.116,8.156,12.085,9.333,8.229,9.966,11.305,8.652,10.459,11.110,9.498
64,19.126,9.136,10.048,10.878,9.031,10.879,7.587,10.570,10.591,8.801,7.509,12.136,11.538,8.350
65,18.519,9.504,9.374,8.263,8.536,11.286,10.259,7.624,12.635,7.591,7.704,10.699,13.961,9.155
66,19.468,10.360,9.201,9.595,9.499,7.901,10.487,7.383,11.042,10.250,8.191,7.455,9.914,14.113
67,18.858,10.285,10.627,12.246,8.754,7.803,8.816,7.465,10.353,7.841,9.861,7.194,9.823,8.847
68,19.806,10.256,8.929,8.308,9.120,8.231,9.206,8.002,12.465,7.176,11.960,10.929,8.773,10.925
69,19.458,10.382,9.378,10.697,12.364,8.954,10.988,14.119,8.591,7.966,10.327,8.722,9.971,10.830
70,18.445,11.610,11.126,11.292,8.387,8.376,9.304,11.656,8.918,8.668,9.747,9.431,10.135,7.649
71,18.928,10.126,9.334,11.394,9.756,9.806,7.784,10.180,8.922,8.122,9.607,8.294,12.819,8.030
72,18.686,10.471,8.898,8.820,10.976,9.551,7.913,11.346,11.279,9.595,11.209,8.163,11.751,11.554
73,20.272,13.038,10.013,9.129,9.800,7.523,10.295,8.583,8.856,8.735,10.653,9.161,12.740,11.552
74,18.563,10.413,12.128,13.421,11.082,7.943,9.677,9.038,8.887,11.129,11.312,8.286,11.798,10.171
75,19.657,11.917,11.643,9.894,11.224,9.427,8.127,7.625,10.092,13.116,11.497,7.799,9.762,7.412
76,18.556,10.682,8.894,13.892,11.910,8.553,7.713,7.046,11.224,9.551,7.370,10.508,8.156,7.852
77,18.972,8.309,9.830,13.420,9.882,7.763,10.426,9.039,8.414,9.712,8.969,10.478,8.866,9.768
78,18.463,8.743,7.895,14.892,11.919,8.551,10.203,8.682,10.107,10.717,8.733,11.111,9.342,8.465
79,18.270,7.798,7.634,14.135,8.667,9.886,9.571,9.809,11.742,10.225,12.446,10.249,6.997,10.495
80,18.734,9.569,9.618,10.460,8.936,9.553,8.276,13.466,11.124,9.789,9.637,10.948,8.176,7.516
81,20.879,9.633,7.846,8.437,8.707,9.660,11.511,7.497,11.523,9.745,10.351,9.125,10.558,9.057
82,25.041,9.913,11.508,9.242,8.621,10.655,11.622,9.285,9.025,10.358,10.176,7.938,9.992,8.961
83,20.496,12.842,8.468,8.575,8.134,10.659,9.568,10.477,9.644,7.593,8.439,7.935,8.285,8.629
84,19.310,13.944,9.029,10.717,9.225,8.074,9.381,9.621,9.848,9.534,8.373,8.741,8.522,11.779
85,18.618,10.058,10.627,10.176,7.487,8.028,9.748,10.578,9.441,12.719,8.491,9.259,12.220,11.223
86,18.948,8.664,10.220,7.321,7.764,9.773,7.819,11.227,9.522,9.297,7.611,9.102,11.457,10.918
87,18.256,9.774,10.203,9.977,8.358,10.760,7.776,10.427,10.370,9.202,8.933,8.129,11.722,9.339
88,18.481,10.261,10.063,11.662,9.872,8.964,8.142,10.615,8.753,9.005,7.955,8.529,11.006,10.239
89,19.786,7.642,8.465,12.724,11.348,8.801,9.521,8.587,10.866,11.608,10.432,9.176,12.650,9.181
90,20.428,11.265,8.698,8.793,12.323,10.212,12.187,11.252,10.730,8.966,8.146,8.046,12.887,8.329
91,19.107,10.739,8.854,9.973,11.412,8.963,8.768,8.701,9.058,9.807,12.507,8.260,8.716,9.428
