Frame, Rg(whole graph) / Å, Rg(subgraphs) / Å
0,97.349,13.372,15.564,15.921,14.247,13.970,14.579,15.717,12.717,13.876
1,85.427,15.175,10.112,10.559,9.047,10.932,15.942,10.736,9.018,17.496
2,88.474,13.080,13.262,13.858,14.672,11.890,10.811,14.329,16.783,12.841
3,85.322,9.374,11.123,12.129,12.311,11.207,16.600,11.074,10.008,15.862
4,85.962,10.389,9.161,15.414,10.980,12.504,12.673,9.067,10.499,10.776
5,92.791,16.888,14.100,11.835,10.887,19.901,11.825,11.119,15.749,10.319
6,100.298,14.626,17.079,13.395,10.467,12.318,14.852,16.903,10.194,15.206
7,109.701,13.794,15.245,10.559,13.528,12.876,16.471,10.824,17.253,19.749
8,100.069,10.490,10.449,13.238,12.542,10.330,16.736,11.640,11.108,9.874
9,96.895,17.088,11.698,13.142,19.138,14.180,13.318,11.702,11.863,11.110
10,90.497,12.694,15.167,13.213,14.029,13.168,10.409,18.456,16.705,11.641
11,100.869,16.100,12.174,14.050,11.222,11.909,10.644,12.560,11.826,11.348
12,99.855,13.359,12.678,15.003,8.372,18.988,9.897,14.716,11.465,10.564
13,94.479,15.520,10.761,18.155,14.432,12.632,11.193,14.007,13.064,20.974
14,91.195,16.153,15.586,14.880,13.562,16.723,13.313,9.766,10.969,15.247
15,87.714,17.520,17.402,10.430,9.654,14.275,14.964,10.379,15.750,12.253
16,90.835,14.361,10.278,10.992,9.734,11.588,14.075,9.777,12.720,11.093
17,86.181,12.700,11.333,21.787,16.553,11.896,12.331,9.699,10.860,10.951
18,82.894,10.727,13.175,11.495,11.103,12.843,9.766,11.100,20.328,9.779
19,77.160,14.287,13.024,15.049,10.949,11.907,10.554,14.442,12.641,10.736
20,54.994,13.522,12.958,15.160,9.509,10.948,10.925,11.193,14.601,11.604,11.826
21,47.264,12.836,12.348,15.192,9.400,9.993,13.645,11.005,13.580,14.229
22,42.766,11.890,11.555,12.711,15.171,11.789,9.818,10.559,13.538,11.448
23,37.807,15.186,10.867,14.616,12.420,12.989,10.055,10.725,9.840,10.663
24,39.528,14.791,9.936,16.722,14.579,9.840,18.280,12.421,12.566,12.064
25,45.757,15.541,9.699,15.159,9.985,13.916,10.353,11.158,9.934,14.608
26,43.418,15.777,9.376,15.984,10.258,10.619,27.344,11.933,9.813,12.792
27,36.391,12.837,11.875,15.138,12.678,16.325,12.726,11.976,10.637,14.418
28,32.000,16.308,13.585,19.045,10.400,10.557,10.229,11.933,11.121,14.959
29,29.239,12.035,14.548,10.621,14.421,11.462,13.101,16.652,15.628,13.737
30,31.994,16.217,14.118,18.228,14.058,11.232,15.231,19.948,18.878,16.982
31,34.882,13.746,16.716,15.475,13.812,13.498,12.629,14.916,14.750,11.392
32,40.859,12.124,15.372,14.143,10.844,11.963,9.373,16.548,12.848,11.835
33,45.917,15.053,14.588,10.730,9.897,12.963,10.907,20.286,12.820,13.111
34,41.684,17.990,15.810,14.535,14.443,13.828,11.422,14.335,15.439,12.460
35,38.773,17.011,9.798,10.741,13.075,11.182,14.406,14.583,16.334,14.056
36,36.678,16.343,11.022,12.452,10.583,14.709,13.040,14.178,14.095,12.603
37,37.710,12.631,9.959,13.114,14.557,11.581,15.099,17.285,13.756,12.675
38,41.418,14.390,13.204,10.766,8.508,9.849,14.218,13.348,22.071,12.288
39,47.799,17.815,12.263,15.924,12.263,9.734,12.920,12.765,16.024,15.261
40,53.077,17.137,13.127,11.424,9.316,11.130,14.261,11.483,13.939,17.453
41,47.665,17.912,11.303,13.274,14.261,14.335,15.489,10.999,14.301,15.430
42,42.137,16.465,9.331,18.480,16.679,16.655,11.310,11.809,14.349,14.150
43,36.709,12.565,17.369,13.128,9.945,14.000,16.347,12.920,12.676,13.642
44,37.679,12.975,11.821,12.914,21.237,14.842,18.659,12.699,20.187,15.372
45,36.293,13.705,11.422,14.916,11.427,10.455,15.554,10.888,13.409,16.281
46,38.704,14.623,16.832,12.283,9.150,11.993,15.015,12.565,16.101,12.341
47,43.443,16.779,16.983,13.806,14.770,11.912,15.505,11.745,16.860,12.983
48,42.871,15.331,18.159,16.311,11.654,10.018,18.067,13.102,16.423,12.913
49,36.599,14.998,17.172,16.055,14.569,12.505,12.657,16.348,16.553,12.105
50,32.059,15.518,18.938,19.462,10.057,14.127,14.021,12.785,16.571,16.721
51,28.067,12.491,10.686,17.432,16.161,14.484,12.407,14.900,18.037,14.217
52,26.091,15.118,10.888,10.947,21.047,16.112,10.440,13.858,19.973,14.056
53,21.097,15.542,14.800,15.245,18.306,14.889,15.162,16.132,18.993,17.415
54,19.314,12.608,15.618,16.049,15.952,14.742,15.232,13.670,17.772,14.949
55,20.386,14.183,18.316,18.973,19.608,14.521,12.321,16.642,13.023,17.943
56,19.940,15.607,16.093,17.492,15.079,20.088,11.258,15.038,16.394,12.399
57,19.029,12.979,12.957,16.737,15.466,18.659,12.034,11.690,15.512,11.578
58,19.046,12.486,10.904,14.387,15.357,16.357,12.997,15.628,18.465,16.485
59,18.475,14.129,13.569,14.609,11.098,18.635,13.236,13.933,16.776,11.102
60,20.002,16.966,10.650,18.509,10.714,13.646,15.461,15.325,13.522,13.770
61,18.699,13.939,12.788,12.847,12.547,13.233,14.080,16.518,12.505,13.326
62,20.288,15.298,14.282,17.190,11.732,13.153,10.432,13.741,18.525,11.969
63,18.437,12.586,15.828,16.128,12.478,19.080,13.591,15.286,14.436,12.062
64,20.666,16.786,22.177,15.041,12.790,20.152,17.919,14.071,16.841,12.850
65,18.906,15.479,12.551,15.918,11.195,16.618,16.006,17.864,15.597,14.934
66,19.312,17.707,16.354,15.400,9.911,17.567,14.773,12.681,14.348,15.386
67,18.861,14.723,15.167,11.675,11.396,13.058,15.357,12.185,15.508,14.329
68,19.085,13.536,12.276,10.362,12.916,18.092,16.160,13.430,14.792,11.442
69,22.289,9.939,13.946,9.543,10.668,15.101,21.680,19.298,14.212,11.568
70,19.378,12.816,13.415,11.264,17.550,16.077,13.754,16.532,12.968,15.867
71,18.509,15.103,12.558,16.988,18.161,12.742,11.627,18.511,15.670,14.987
72,19.046,14.115,13.786,16.753,18.065,15.699,11.336,14.468,17.296,13.972
73,19.056,15.158,20.034,13.656,11.184,15.728,13.735,15.827,15.438,12.217
74,19.337,16.053,15.972,14.562,12.829,14.494,16.018,18.938,15.222,15.203
75,18.557,15.888,18.228,15.453,12.830,16.724,14.801,16.650,14.673,13.145
76,18.129,14.697,14.221,16.931,11.441,15.628,14.543,11.970,12.792,12.665
77,18.621,16.073,16.954,16.046,12.104,11.627,18.714,17.174,14.710,11.697
78,18.747,14.583,23.211,13.802,12.774,13.155,16.767,16.280,11.503,13.910
79,19.420,20.628,20.301,13.510,16.548,12.615,16.476,15.394,11.945,13.470
80,18.144,10.994,15.922,14.644,13.636,13.151,15.650,18.665,10.221,13.443
81,17.731,14.448,16.473,15.372,11.687,10.466,14.525,18.841,10.824,14.717
82,19.095,14.158,17.420,12.139,16.260,10.679,13.568,17.425,9.962,14.370
83,19.452,11.949,11.201,14.505,18.349,10.502,12.559,14.080,13.956,13.870
84,19.627,15.114,10.385,14.318,13.709,12.108,17.160,15.635,10.440,12.103
85,18.308,12.724,10.427,11.557,13.134,10.119,10.796,12.124,16.206,12.794
86,20.974,15.948,10.904,15.611,12.291,18.174,11.066,10.771,16.311,13.929
87,18.287,11.906,17.783,11.341,12.314,15.180,12.777,9.756,9.905,14.872
88,18.556,10.322,17.126,11.894,12.779,15.641,11.381,9.251,12.072,12.852
89,18.959,12.036,17.272,15.185,11.484,13.795,13.254,11.877,11.624,15.923
90,18.411,13.342,14.900,16.197,10.692,13.735,12.065,10.095,9.284,14.807
91,19.326,15.393,12.990,18.473,10.965,12.277,15.311,12.231,12.985,13.197
