Frame, Rg(whole graph) / Å, Rg(subgraphs) / Å
0,16.469,9.055,9.632,10.900,8.728,10.678,8.555,9.857,10.220,8.784,9.911,10.284,11.062
1,16.587,9.093,11.015,7.769,9.608,10.326,12.477,7.914,9.606,7.885,10.658,8.202,9.114
2,16.622,9.455,9.149,9.950,8.003,8.257,7.800,10.882,10.902,8.991,9.762,8.756,8.593
3,16.544,8.061,10.209,8.635,10.848,8.619,10.033,9.020,10.062,10.012,9.031,10.175,8.087
4,16.760,9.826,12.046,8.785,9.471,10.426,7.933,13.108,11.491,10.079,10.191,8.538,11.933
5,16.757,12.528,9.672,7.934,8.969,12.065,8.156,8.644,9.422,10.425,8.799,9.484,9.349
6,16.616,8.544,8.122,11.411,8.620,10.175,10.352,9.528,10.255,8.202,10.908,8.214,8.674
7,16.684,8.933,10.220,10.736,9.709,10.167,8.082,7.941,11.048,8.792,7.798,9.107,9.301
8,16.570,8.827,9.392,10.513,8.213,9.136,9.123,9.840,11.146,9.673,9.906,8.744,8.172
9,16.486,10.771,9.694,9.049,10.012,9.563,8.149,10.583,9.915,8.746,10.030,10.646,9.191
10,16.581,9.880,8.773,8.486,8.727,10.937,7.999,9.228,9.459,8.103,10.710,10.843,9.059
11,16.527,9.678,9.912,8.152,12.160,7.813,9.614,8.170,9.119,10.132,8.965,10.356,10.471
12,16.357,9.195,9.335,9.755,9.050,9.923,10.926,10.442,8.830,9.248,9.010,10.471,10.616
13,16.397,9.130,11.512,10.778,8.237,7.751,8.431,10.380,8.188,9.185,10.043,9.632,8.760
14,16.655,11.706,10.447,8.231,9.100,8.784,9.781,10.513,8.950,11.837,9.510,10.537,8.787
15,16.684,8.432,9.597,11.719,11.419,9.675,9.489,8.343,8.002,7.993,9.525,9.691,8.770
16,16.674,10.048,10.203,12.501,10.994,10.583,9.137,10.792,9.001,11.262,11.406,9.180,10.654
17,16.635,9.406,10.021,9.858,9.488,11.219,10.768,10.015,11.375,10.193,8.317,9.950,8.375
18,16.430,9.302,9.422,8.138,8.796,9.150,10.258,10.178,10.156,8.861,7.992,8.850,10.172
19,16.331,10.052,11.106,9.247,8.839,7.794,8.707,8.504,9.398,8.123,10.265,9.810,9.903
20,16.611,9.953,9.371,7.777,9.150,8.632,10.355,8.299,9.423,10.176,9.456,8.483,8.878
21,16.643,9.915,9.041,8.492,9.180,11.639,9.104,9.939,10.770,10.984,10.879,8.023,9.820
22,16.681,9.704,10.337,8.155,9.056,8.825,8.487,10.280,9.500,11.705,8.803,9.142,8.288
23,16.991,9.807,10.824,7.720,8.601,8.528,9.551,10.010,8.096,7.962,8.747,10.706,8.410
24,16.399,8.881,10.244,10.081,8.605,10.282,9.336,8.964,9.606,8.880,10.366,10.402,8.471
25,17.120,8.568,8.546,8.694,9.426,9.503,9.868,9.222,8.856,10.070,8.812,7.672,11.107
26,16.447,9.639,8.445,8.575,7.964,10.819,8.375,8.487,8.295,9.140,7.584,8.479,9.215
27,16.520,10.583,8.837,10.634,8.058,9.719,8.642,8.822,8.993,8.054,10.658,8.756,11.581
28,16.641,9.683,11.293,9.910,11.133,10.223,7.866,9.981,10.674,7.502,8.571,10.287,10.096
29,16.414,8.115,11.746,10.565,10.796,9.185,9.487,10.903,10.270,10.743,9.726,10.570,9.470
30,16.537,8.242,10.678,8.300,8.230,8.073,11.192,9.071,8.096,10.140,10.338,10.674,10.498
31,16.479,9.884,9.022,11.315,7.882,9.300,9.544,8.475,7.548,8.171,12.041,10.730,9.774
32,16.406,7.391,8.730,8.417,8.500,11.023,10.275,8.361,8.950,10.020,8.142,10.114,9.541
33,16.475,9.500,9.906,9.821,8.874,9.294,11.046,10.246,10.190,8.935,8.961,8.155,10.765
34,16.816,8.453,10.448,8.844,9.713,8.845,9.773,8.895,11.795,8.485,9.077,9.269,9.457
35,16.548,8.376,11.328,9.446,7.935,9.547,10.439,8.877,11.491,8.713,9.984,11.718,8.933
36,16.499,8.520,9.327,8.731,11.680,9.149,9.793,9.265,7.397,8.348,9.420,12.999,11.672
37,16.721,10.771,7.838,8.518,8.838,8.374,10.631,10.931,8.850,8.292,10.482,11.120,9.757
38,16.946,8.725,9.245,7.866,7.774,9.848,10.555,8.199,11.765,8.045,8.534,10.195,8.370
39,16.337,9.665,8.073,9.118,7.895,9.310,8.421,10.115,10.527,11.407,8.774,10.620,9.678
40,16.803,10.620,11.264,9.212,11.297,8.107,9.669,9.370,8.914,9.461,13.349,8.916,8.070
41,16.372,9.389,8.748,10.434,9.066,10.382,8.788,9.757,9.291,8.168,10.724,11.757,9.063
42,16.554,10.265,7.550,8.524,11.190,10.303,8.869,10.654,10.361,9.088,9.555,9.112,9.158
43,16.577,10.543,10.248,7.704,10.283,9.700,10.131,9.644,12.623,10.920,8.384,8.303,8.628
44,16.597,9.986,10.289,10.504,9.244,7.659,10.637,9.355,11.673,8.016,9.108,9.416,11.294
45,16.709,8.349,9.723,9.503,10.046,7.611,9.622,8.552,8.519,8.279,8.054,10.475,11.375
46,16.747,12.571,9.311,12.509,11.276,7.815,10.070,8.429,8.160,8.039,11.087,8.390,9.485
47,16.600,11.061,9.557,9.640,9.950,11.071,9.237,8.381,8.030,11.742,9.932,10.896,8.798
