#Frame Index,  Radius of gyration [pm]
966, 1678.5284
967, 1677.6644
968, 1673.9093
969, 1671.7695
970, 1675.7197
971, 1676.3228
972, 1669.0371
973, 1682.2732
974, 1676.4342
975, 1674.8667
976, 1673.2177
977, 1670.7792
978, 1673.6183
979, 1671.0615
980, 1670.9911
981, 1676.719
982, 1675.1242
983, 1672.0633
984, 1680.3723
985, 1670.0076
986, 1677.0755
987, 1672.9629
988, 1671.3788
989, 1676.3488
990, 1672.5401
991, 1680.6902
992, 1674.8882
993, 1674.6761
994, 1673.7972
995, 1673.5924
996, 1666.3871
997, 1674.1034
998, 1674.883
999, 1668.4785
1000, 1667.5858
